fecha_semana,codigo_dane,anio,semana_epi,casos_ira_total,edad_promedio,rezago_reporte_dias,periodo_pandemia,pct_regimen_contributivo,pct_regimen_especial_excepcion,pct_regimen_otros,pct_regimen_subsidiado
2022-05-23,05088,2022,21,3,0.0,5,False,0.6666666666666666,0.0,0.3333333333333333,0.0
2022-05-23,05360,2022,21,1,0.0,37,False,1.0,0.0,0.0,0.0
2022-05-23,05615,2022,21,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-05-30,05001,2022,22,7,0.0,5,False,0.7142857142857143,0.0,0.0,0.2857142857142857
2022-05-30,05631,2022,22,1,0.0,2,False,1.0,0.0,0.0,0.0
2022-06-06,05001,2022,23,8,0.0,5,False,0.625,0.0,0.0,0.375
2022-06-06,05088,2022,23,2,0.0,4,False,0.5,0.0,0.5,0.0
2022-06-06,05266,2022,23,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-06-06,05282,2022,23,1,0.0,12,False,0.0,0.0,0.0,1.0
2022-06-06,05308,2022,23,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-06-06,05380,2022,23,1,0.0,12,False,1.0,0.0,0.0,0.0
2022-06-06,05631,2022,23,1,0.0,6,False,0.0,0.0,0.0,1.0
2022-06-13,05001,2022,24,8,0.0,6,False,1.0,0.0,0.0,0.0
2022-06-13,05129,2022,24,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-06-13,05138,2022,24,1,0.0,4,False,0.0,0.0,0.0,1.0
2022-06-13,05360,2022,24,1,0.0,9,False,1.0,0.0,0.0,0.0
2022-06-13,05631,2022,24,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-06-13,05837,2022,24,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-06-20,05001,2022,25,11,0.0,5,False,0.5454545454545454,0.0,0.0,0.45454545454545453
2022-06-20,05088,2022,25,3,0.0,9,False,1.0,0.0,0.0,0.0
2022-06-20,05360,2022,25,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-06-20,05667,2022,25,1,0.0,7,False,0.0,0.0,0.0,1.0
2022-06-20,05674,2022,25,1,0.0,4,False,0.0,0.0,0.0,1.0
2022-06-27,05001,2022,26,9,0.0,5,False,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333
2022-06-27,05088,2022,26,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-06-27,05360,2022,26,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-06-27,05697,2022,26,1,0.0,4,False,0.0,0.0,0.0,1.0
2022-06-27,05847,2022,26,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-07-04,05001,2022,27,7,0.0,4,False,0.8571428571428571,0.0,0.0,0.14285714285714285
2022-07-04,05088,2022,27,2,0.0,5,False,1.0,0.0,0.0,0.0
2022-07-11,05001,2022,28,13,0.0,4,False,0.6923076923076923,0.0,0.0,0.3076923076923077
2022-07-11,05360,2022,28,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-07-11,05679,2022,28,1,0.0,9,False,0.0,0.0,0.0,1.0
2022-07-18,05001,2022,29,8,0.0,4,False,0.5,0.0,0.125,0.375
2022-07-18,05079,2022,29,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-07-18,05615,2022,29,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-07-18,05890,2022,29,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-07-25,05001,2022,30,8,0.0,5,False,0.875,0.0,0.125,0.0
2022-07-25,05088,2022,30,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-07-25,05250,2022,30,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-08-01,05001,2022,31,8,0.0,4,False,0.875,0.0,0.0,0.125
2022-08-01,05088,2022,31,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-08-01,05264,2022,31,1,0.0,6,False,0.0,0.0,0.0,1.0
2022-08-01,05887,2022,31,1,0.0,4,False,0.0,0.0,0.0,1.0
2022-08-08,05001,2022,32,8,0.0,5,False,0.75,0.0,0.0,0.25
2022-08-08,05079,2022,32,2,0.0,5,False,0.5,0.0,0.0,0.5
2022-08-08,05088,2022,32,2,0.0,5,False,0.5,0.0,0.0,0.5
2022-08-15,05001,2022,33,5,0.0,4,False,1.0,0.0,0.0,0.0
2022-08-15,05088,2022,33,2,0.0,4,False,1.0,0.0,0.0,0.0
2022-08-15,05264,2022,33,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-08-15,05318,2022,33,1,0.0,6,False,0.0,0.0,0.0,1.0
2022-08-15,05360,2022,33,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-08-22,05001,2022,34,11,0.0,5,False,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727
2022-08-22,05088,2022,34,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-08-22,05206,2022,34,1,0.0,9,False,0.0,0.0,0.0,1.0
2022-08-22,05440,2022,34,1,0.0,9,False,0.0,0.0,0.0,1.0
2022-08-29,05001,2022,35,10,0.0,4,False,1.0,0.0,0.0,0.0
2022-09-05,05001,2022,36,10,0.0,5,False,0.5,0.0,0.1,0.4
2022-09-05,05088,2022,36,2,0.0,6,False,1.0,0.0,0.0,0.0
2022-09-05,05631,2022,36,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-09-12,05001,2022,37,5,0.0,5,False,0.6,0.0,0.2,0.2
2022-09-12,05266,2022,37,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-09-12,05380,2022,37,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-09-12,05861,2022,37,1,0.0,3,False,1.0,0.0,0.0,0.0
2022-09-19,05001,2022,38,4,0.0,6,False,1.0,0.0,0.0,0.0
2022-09-19,05250,2022,38,1,0.0,10,False,0.0,0.0,0.0,1.0
2022-09-19,05380,2022,38,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-09-19,05495,2022,38,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-09-19,05887,2022,38,1,0.0,5,False,0.0,0.0,0.0,1.0
2022-09-26,05001,2022,39,5,0.0,6,False,0.8,0.0,0.0,0.2
2022-10-03,05001,2022,40,6,0.0,6,False,0.8333333333333334,0.0,0.0,0.16666666666666666
2022-10-03,05088,2022,40,1,0.0,10,False,1.0,0.0,0.0,0.0
2022-10-03,05360,2022,40,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-10-03,05615,2022,40,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-10-03,05697,2022,40,1,0.0,7,False,0.0,0.0,0.0,1.0
2022-10-10,05001,2022,41,3,0.0,8,False,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2022-10-10,05360,2022,41,1,0.0,5,False,1.0,0.0,0.0,0.0
2022-10-10,05368,2022,41,2,0.0,7,False,0.0,0.0,0.0,1.0
2022-10-10,05380,2022,41,1,0.0,6,False,0.0,0.0,0.0,1.0
2022-10-10,05679,2022,41,1,0.0,10,False,0.0,0.0,0.0,1.0
2022-10-10,05790,2022,41,1,0.0,9,False,0.0,0.0,0.0,1.0
2022-10-17,05001,2022,42,4,0.0,4,False,0.5,0.0,0.0,0.5
2022-10-17,05631,2022,42,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-10-17,05656,2022,42,1,0.0,9,False,0.0,0.0,0.0,1.0
2022-10-24,05001,2022,43,4,0.0,5,False,1.0,0.0,0.0,0.0
2022-10-24,05264,2022,43,1,0.0,9,False,0.0,0.0,0.0,1.0
2022-10-24,05360,2022,43,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-10-24,05380,2022,43,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-10-31,05001,2022,44,4,0.0,5,False,0.25,0.0,0.0,0.75
2022-11-07,05001,2022,45,6,0.0,5,False,0.8333333333333334,0.0,0.0,0.16666666666666666
2022-11-07,05055,2022,45,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-11-07,05088,2022,45,1,0.0,5,False,0.0,0.0,0.0,1.0
2022-11-07,05266,2022,45,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-11-14,05001,2022,46,6,0.0,4,False,0.5,0.0,0.16666666666666666,0.3333333333333333
2022-11-14,05088,2022,46,2,0.0,5,False,1.0,0.0,0.0,0.0
2022-11-14,05360,2022,46,1,0.0,3,False,1.0,0.0,0.0,0.0
2022-11-21,05001,2022,47,8,0.0,6,False,0.625,0.0,0.0,0.375
2022-11-21,05088,2022,47,1,0.0,8,False,1.0,0.0,0.0,0.0
2022-11-21,05674,2022,47,1,0.0,8,False,0.0,0.0,0.0,1.0
2022-11-21,05697,2022,47,1,0.0,7,False,0.0,0.0,0.0,1.0
2022-11-21,05890,2022,47,1,0.0,9,False,0.0,0.0,0.0,1.0
2022-11-28,05001,2022,48,4,0.0,5,False,0.5,0.0,0.25,0.25
2022-11-28,05088,2022,48,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-11-28,05148,2022,48,1,0.0,1,False,1.0,0.0,0.0,0.0
2022-11-28,05411,2022,48,1,0.0,6,False,0.0,0.0,0.0,1.0
2022-12-05,05001,2022,49,9,0.0,4,False,0.3333333333333333,0.0,0.0,0.6666666666666666
2022-12-05,05212,2022,49,1,0.0,3,False,1.0,0.0,0.0,0.0
2022-12-05,05380,2022,49,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-12-12,05001,2022,50,5,0.0,3,False,0.6,0.0,0.0,0.4
2022-12-12,05887,2022,50,1,0.0,3,False,0.0,0.0,0.0,1.0
2022-12-19,05001,2022,51,3,0.0,5,False,1.0,0.0,0.0,0.0
2022-12-19,05088,2022,51,1,0.0,6,False,1.0,0.0,0.0,0.0
2022-12-19,05172,2022,51,1,0.0,5,False,0.0,0.0,0.0,1.0
2022-12-19,05631,2022,51,1,0.0,7,False,1.0,0.0,0.0,0.0
2022-12-26,05001,2022,52,1,0.0,4,False,0.0,0.0,0.0,1.0
2022-12-26,05237,2022,52,1,0.0,1,False,1.0,0.0,0.0,0.0
2022-12-26,05284,2022,52,1,0.0,4,False,0.0,0.0,0.0,1.0
2023-01-02,05001,2023,1,9,0.0,7,False,0.8888888888888888,0.0,0.0,0.1111111111111111
2023-01-02,05030,2023,1,1,0.0,2,False,1.0,0.0,0.0,0.0
2023-01-02,05088,2023,1,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-01-09,05001,2023,2,7,0.0,4,False,0.7142857142857143,0.0,0.0,0.2857142857142857
2023-01-09,05044,2023,2,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-01-09,05088,2023,2,1,0.0,2,False,1.0,0.0,0.0,0.0
2023-01-09,05190,2023,2,1,0.0,4,False,0.0,0.0,0.0,1.0
2023-01-09,05360,2023,2,1,0.0,6,False,1.0,0.0,0.0,0.0
2023-01-16,05001,2023,3,4,0.0,6,False,0.5,0.0,0.0,0.5
2023-01-16,05079,2023,3,1,0.0,7,False,1.0,0.0,0.0,0.0
2023-01-16,05887,2023,3,1,0.0,3,False,0.0,0.0,0.0,1.0
2023-01-23,05001,2023,4,1,0.0,16,False,0.0,0.0,0.0,1.0
2023-01-23,05088,2023,4,1,0.0,33,False,1.0,0.0,0.0,0.0
2023-01-30,05001,2023,5,6,0.0,10,False,0.5,0.0,0.0,0.5
2023-02-06,05001,2023,6,3,0.0,5,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2023-02-06,05042,2023,6,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-02-13,05001,2023,7,6,0.0,6,False,0.8333333333333334,0.0,0.0,0.16666666666666666
2023-02-20,05001,2023,8,1,0.0,3,False,1.0,0.0,0.0,0.0
2023-02-27,05001,2023,9,3,0.0,6,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2023-02-27,05088,2023,9,1,0.0,4,False,0.0,0.0,0.0,1.0
2023-02-27,05308,2023,9,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-02-27,05736,2023,9,1,0.0,6,False,0.0,0.0,1.0,0.0
2023-03-06,05001,2023,10,1,0.0,11,False,1.0,0.0,0.0,0.0
2023-03-06,05088,2023,10,2,0.0,3,False,0.5,0.0,0.5,0.0
2023-03-06,05631,2023,10,1,0.0,13,False,1.0,0.0,0.0,0.0
2023-03-13,05001,2023,11,6,0.0,8,False,0.8333333333333334,0.0,0.0,0.16666666666666666
2023-03-13,05266,2023,11,1,0.0,9,False,1.0,0.0,0.0,0.0
2023-03-13,05360,2023,11,1,0.0,8,False,0.0,0.0,1.0,0.0
2023-03-20,05001,2023,12,7,0.0,7,False,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143
2023-03-20,05079,2023,12,1,0.0,5,False,1.0,0.0,0.0,0.0
2023-03-20,05088,2023,12,2,0.0,6,False,0.5,0.0,0.0,0.5
2023-03-20,05129,2023,12,1,0.0,11,False,1.0,0.0,0.0,0.0
2023-03-27,05001,2023,13,4,0.0,8,False,1.0,0.0,0.0,0.0
2023-03-27,05615,2023,13,1,0.0,8,False,0.0,0.0,0.0,1.0
2023-04-03,05001,2023,14,8,0.0,9,False,0.5,0.0,0.125,0.375
2023-04-03,05088,2023,14,1,0.0,5,False,1.0,0.0,0.0,0.0
2023-04-03,05376,2023,14,1,0.0,5,False,1.0,0.0,0.0,0.0
2023-04-10,05001,2023,15,7,0.0,6,False,0.5714285714285714,0.0,0.0,0.42857142857142855
2023-04-10,05088,2023,15,1,0.0,5,False,1.0,0.0,0.0,0.0
2023-04-10,05266,2023,15,1,0.0,9,False,1.0,0.0,0.0,0.0
2023-04-10,05649,2023,15,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-04-17,05001,2023,16,4,0.0,8,False,0.25,0.0,0.0,0.75
2023-04-17,05284,2023,16,1,0.0,4,False,0.0,0.0,0.0,1.0
2023-04-17,05440,2023,16,1,0.0,8,False,0.0,0.0,0.0,1.0
2023-04-24,05001,2023,17,6,0.0,8,False,0.5,0.0,0.0,0.5
2023-04-24,05579,2023,17,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-05-01,05001,2023,18,10,0.0,7,False,0.8,0.0,0.0,0.2
2023-05-01,05042,2023,18,1,0.0,7,False,1.0,0.0,0.0,0.0
2023-05-01,05079,2023,18,1,0.0,9,False,0.0,0.0,0.0,1.0
2023-05-01,05088,2023,18,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-05-01,05266,2023,18,1,0.0,4,False,1.0,0.0,0.0,0.0
2023-05-01,05380,2023,18,2,0.0,9,False,1.0,0.0,0.0,0.0
2023-05-08,05001,2023,19,8,0.0,9,False,0.375,0.0,0.125,0.5
2023-05-08,05088,2023,19,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-05-08,05266,2023,19,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-05-08,05858,2023,19,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-05-15,05001,2023,20,7,0.0,7,False,0.2857142857142857,0.0,0.0,0.7142857142857143
2023-05-15,05440,2023,20,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-05-22,05001,2023,21,9,0.0,7,False,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556
2023-05-22,05088,2023,21,1,0.0,7,False,1.0,0.0,0.0,0.0
2023-05-22,05212,2023,21,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-05-22,05440,2023,21,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-05-22,05736,2023,21,1,0.0,10,False,1.0,0.0,0.0,0.0
2023-05-22,05854,2023,21,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-05-22,05887,2023,21,1,0.0,4,False,1.0,0.0,0.0,0.0
2023-05-29,05001,2023,22,12,0.0,8,False,0.5833333333333334,0.0,0.0,0.4166666666666667
2023-05-29,05234,2023,22,1,0.0,2,False,0.0,0.0,0.0,1.0
2023-05-29,05368,2023,22,1,0.0,10,False,1.0,0.0,0.0,0.0
2023-05-29,05380,2023,22,1,0.0,10,False,1.0,0.0,0.0,0.0
2023-05-29,05541,2023,22,1,0.0,13,False,1.0,0.0,0.0,0.0
2023-05-29,05670,2023,22,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-05-29,05809,2023,22,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-06-05,05001,2023,23,8,0.0,6,False,0.5,0.0,0.0,0.5
2023-06-05,05113,2023,23,1,0.0,11,False,0.0,0.0,0.0,1.0
2023-06-05,05670,2023,23,1,0.0,9,False,0.0,0.0,0.0,1.0
2023-06-12,05001,2023,24,5,0.0,6,False,0.8,0.0,0.0,0.2
2023-06-12,05266,2023,24,1,0.0,9,False,1.0,0.0,0.0,0.0
2023-06-12,05360,2023,24,1,0.0,6,False,1.0,0.0,0.0,0.0
2023-06-12,05390,2023,24,1,0.0,13,False,1.0,0.0,0.0,0.0
2023-06-19,05001,2023,25,6,0.0,8,False,0.3333333333333333,0.0,0.0,0.6666666666666666
2023-06-19,05042,2023,25,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-06-19,05631,2023,25,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-06-26,05001,2023,26,4,0.0,8,False,0.5,0.0,0.25,0.25
2023-07-03,05001,2023,27,8,0.0,7,False,0.625,0.0,0.0,0.375
2023-07-10,05001,2023,28,2,0.0,4,False,0.0,0.0,0.0,1.0
2023-07-10,05040,2023,28,1,0.0,8,False,0.0,0.0,0.0,1.0
2023-07-10,05042,2023,28,1,0.0,8,False,0.0,0.0,0.0,1.0
2023-07-10,05250,2023,28,1,0.0,9,False,0.0,0.0,0.0,1.0
2023-07-10,05306,2023,28,1,0.0,11,False,0.0,0.0,0.0,1.0
2023-07-10,05615,2023,28,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-07-10,05674,2023,28,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-07-10,05697,2023,28,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-07-17,05001,2023,29,7,0.0,6,False,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855
2023-07-17,05055,2023,29,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-07-17,05266,2023,29,1,0.0,3,False,0.0,0.0,0.0,1.0
2023-07-17,05847,2023,29,2,0.0,7,False,0.0,0.0,0.0,1.0
2023-07-24,05001,2023,30,6,0.0,7,False,0.3333333333333333,0.0,0.0,0.6666666666666666
2023-07-24,05360,2023,30,1,0.0,11,False,1.0,0.0,0.0,0.0
2023-07-24,05368,2023,30,1,0.0,3,False,0.0,0.0,0.0,1.0
2023-07-24,05480,2023,30,1,0.0,3,False,0.0,0.0,0.0,1.0
2023-07-31,05001,2023,31,4,0.0,10,False,0.25,0.0,0.25,0.5
2023-07-31,05250,2023,31,1,0.0,3,False,0.0,0.0,0.0,1.0
2023-07-31,05400,2023,31,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-07-31,05756,2023,31,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-07-31,05885,2023,31,1,0.0,8,False,0.0,0.0,0.0,1.0
2023-08-07,05001,2023,32,6,0.0,7,False,0.5,0.0,0.0,0.5
2023-08-07,05088,2023,32,1,0.0,6,False,1.0,0.0,0.0,0.0
2023-08-07,05736,2023,32,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-08-14,05001,2023,33,3,0.0,6,False,1.0,0.0,0.0,0.0
2023-08-14,05031,2023,33,1,0.0,6,False,1.0,0.0,0.0,0.0
2023-08-14,05670,2023,33,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-08-21,05001,2023,34,2,0.0,9,False,1.0,0.0,0.0,0.0
2023-08-21,05318,2023,34,1,0.0,9,False,0.0,0.0,0.0,1.0
2023-08-28,05001,2023,35,2,0.0,14,False,0.5,0.0,0.0,0.5
2023-08-28,05088,2023,35,1,0.0,4,False,1.0,0.0,0.0,0.0
2023-09-04,05001,2023,36,3,0.0,8,False,0.6666666666666666,0.0,0.0,0.3333333333333333
2023-09-11,05001,2023,37,2,0.0,6,False,0.0,0.0,0.0,1.0
2023-09-18,05001,2023,38,6,0.0,7,False,0.5,0.0,0.0,0.5
2023-09-18,05266,2023,38,1,0.0,5,False,1.0,0.0,0.0,0.0
2023-09-18,05858,2023,38,1,0.0,1,False,0.0,0.0,0.0,1.0
2023-09-25,05001,2023,39,4,0.0,5,False,1.0,0.0,0.0,0.0
2023-09-25,05031,2023,39,1,0.0,8,False,1.0,0.0,0.0,0.0
2023-10-02,05001,2023,40,2,0.0,4,False,0.0,0.0,0.0,1.0
2023-10-02,05148,2023,40,1,0.0,10,False,0.0,0.0,0.0,1.0
2023-10-09,05001,2023,41,2,0.0,10,False,1.0,0.0,0.0,0.0
2023-10-09,05040,2023,41,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-10-09,05736,2023,41,1,0.0,8,False,0.0,0.0,0.0,1.0
2023-10-16,05001,2023,42,7,0.0,7,False,0.42857142857142855,0.0,0.0,0.5714285714285714
2023-10-16,05088,2023,42,1,0.0,4,False,1.0,0.0,0.0,0.0
2023-10-23,05001,2023,43,2,0.0,9,False,0.5,0.0,0.0,0.5
2023-10-23,05079,2023,43,1,0.0,3,False,0.0,0.0,0.0,1.0
2023-10-23,05234,2023,43,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-10-23,05615,2023,43,1,0.0,4,False,1.0,0.0,0.0,0.0
2023-10-30,05001,2023,44,6,0.0,7,False,0.8333333333333334,0.0,0.0,0.16666666666666666
2023-10-30,05266,2023,44,1,0.0,3,False,1.0,0.0,0.0,0.0
2023-10-30,05380,2023,44,1,0.0,9,False,1.0,0.0,0.0,0.0
2023-10-30,05664,2023,44,1,0.0,7,False,0.0,0.0,0.0,1.0
2023-11-06,05001,2023,45,6,0.0,7,False,0.3333333333333333,0.0,0.16666666666666666,0.5
2023-11-06,05079,2023,45,1,0.0,11,False,0.0,0.0,0.0,1.0
2023-11-06,05360,2023,45,1,0.0,9,False,0.0,0.0,0.0,1.0
2023-11-13,05001,2023,46,2,0.0,9,False,0.5,0.0,0.0,0.5
2023-11-13,05306,2023,46,1,0.0,11,False,1.0,0.0,0.0,0.0
2023-11-13,05887,2023,46,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-11-20,05001,2023,47,6,0.0,7,False,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666
2023-11-20,05284,2023,47,1,0.0,9,False,0.0,0.0,0.0,1.0
2023-11-20,05756,2023,47,1,0.0,4,False,0.0,0.0,0.0,1.0
2023-11-27,05001,2023,48,5,0.0,7,False,0.8,0.0,0.0,0.2
2023-11-27,05088,2023,48,2,0.0,9,False,1.0,0.0,0.0,0.0
2023-11-27,05234,2023,48,1,0.0,6,False,0.0,0.0,0.0,1.0
2023-12-04,05001,2023,49,5,0.0,7,False,0.8,0.0,0.0,0.2
2023-12-04,05088,2023,49,1,0.0,5,False,1.0,0.0,0.0,0.0
2023-12-04,05240,2023,49,1,0.0,11,False,0.0,0.0,0.0,1.0
2023-12-04,05266,2023,49,1,0.0,12,False,1.0,0.0,0.0,0.0
2023-12-04,05376,2023,49,1,0.0,10,False,1.0,0.0,0.0,0.0
2023-12-11,05001,2023,50,2,0.0,5,False,1.0,0.0,0.0,0.0
2023-12-11,05088,2023,50,1,0.0,7,False,1.0,0.0,0.0,0.0
2023-12-11,05134,2023,50,1,0.0,5,False,1.0,0.0,0.0,0.0
2023-12-11,05148,2023,50,1,0.0,10,False,1.0,0.0,0.0,0.0
2023-12-18,05001,2023,51,5,0.0,6,False,0.4,0.0,0.2,0.4
2023-12-25,05001,2023,52,5,0.0,7,False,0.8,0.0,0.0,0.2
2023-12-25,05051,2023,52,1,0.0,5,False,0.0,0.0,0.0,1.0
2023-12-25,05212,2023,52,1,0.0,8,False,1.0,0.0,0.0,0.0
2023-12-25,05736,2023,52,1,0.0,10,False,0.0,0.0,0.0,1.0
