codigo_dane,anio,semana_epi,temperatura_avg,humedad_avg,precipitacion_sum,presion_avg,pm10_avg,pm25_avg,fuente_pm,metodo_imputacion
05361,2020,41,18.332,90.319,50.4,812.914,,,SIN_DATO,directo
05361,2020,42,18.212,91.548,26.0,811.464,,,SIN_DATO,directo
05361,2020,43,17.94,90.494,93.0,812.188,,,SIN_DATO,directo
05361,2020,44,17.993,90.994,48.6,812.234,,,SIN_DATO,directo
05361,2020,45,17.659,91.762,41.0,812.099,,,SIN_DATO,directo
05361,2020,46,17.259,93.119,27.2,812.712,,,SIN_DATO,directo
05361,2020,47,17.488,93.422,59.8,812.37,,,SIN_DATO,directo
05361,2020,48,18.007,92.0,14.2,812.031,,,SIN_DATO,directo
05361,2020,49,17.656,92.5,41.4,812.295,,,SIN_DATO,directo
05361,2020,50,17.86,90.94,0.6,812.713,,,SIN_DATO,directo
05361,2020,51,17.75,90.707,0.2,811.74,,,SIN_DATO,directo
05361,2020,52,18.093,88.417,0.0,812.092,,,SIN_DATO,directo
05361,2021,1,17.541,90.37,13.4,812.226,,,SIN_DATO,directo
05364,2018,1,19.337,80.643,43.5,,16.25,,SIN_DATO,directo
05364,2018,2,18.915,81.239,19.1,,30.036,,SIN_DATO,directo
05364,2018,3,19.077,79.455,12.7,,28.945,,SIN_DATO,directo
05364,2018,4,20.004,73.199,5.0,,26.226,,SIN_DATO,directo
05364,2018,5,20.885,76.01,2.2,,45.671,,SIN_DATO,directo
05364,2018,6,21.454,72.771,20.7,,34.205,,SIN_DATO,directo
05364,2018,7,19.846,80.498,11.8,,35.594,,SIN_DATO,directo
05364,2018,8,19.147,79.894,63.6,,22.598,,SIN_DATO,directo
05364,2018,9,20.374,71.673,26.6,,22.064,,SIN_DATO,directo
05364,2018,10,20.879,72.215,21.4,,30.189,,SIN_DATO,directo
05364,2018,11,20.315,78.687,50.5,,31.257,,SIN_DATO,directo
05364,2018,12,20.216,81.009,48.7,,15.342,,SIN_DATO,directo
05364,2018,13,20.098,82.488,28.2,,28.486,,SIN_DATO,directo
05364,2018,14,19.484,81.897,54.5,,30.01,,SIN_DATO,directo
05364,2018,15,19.242,83.659,79.5,,28.213,,SIN_DATO,directo
05364,2018,17,19.847,83.927,49.5,,25.669,,SIN_DATO,directo
05364,2018,18,19.577,84.437,29.2,,28.513,,SIN_DATO,directo
05364,2018,19,19.809,82.332,38.7,,30.612,,SIN_DATO,directo
05364,2018,20,19.489,85.378,59.1,,34.643,,SIN_DATO,directo
05364,2018,21,19.631,84.764,38.6,,38.377,,SIN_DATO,directo
05364,2018,22,20.389,82.324,40.1,,27.592,,SIN_DATO,directo
05364,2018,23,21.099,80.771,4.4,,26.323,,SIN_DATO,directo
05364,2018,24,20.082,81.098,32.1,,33.332,,SIN_DATO,directo
05364,2018,25,19.844,82.014,43.9,,34.691,,SIN_DATO,directo
05364,2018,26,19.436,80.7,40.5,,26.495,,SIN_DATO,directo
05364,2018,27,19.896,78.964,36.6,,36.099,,SIN_DATO,directo
05364,2018,28,20.448,73.953,5.5,,37.582,,SIN_DATO,directo
05364,2018,29,20.743,71.451,2.1,,40.03,,SIN_DATO,directo
05364,2018,30,19.678,81.373,31.7,,43.847,,SIN_DATO,directo
05364,2018,31,18.587,83.827,86.3,,23.105,,SIN_DATO,directo
05364,2018,32,20.568,64.74,0.2,,30.009,,SIN_DATO,directo
05364,2018,33,19.339,77.203,46.2,,29.988,,SIN_DATO,directo
05364,2018,34,20.241,72.506,15.2,,29.131,,SIN_DATO,directo
05364,2018,35,20.086,77.399,29.0,,24.808,,SIN_DATO,directo
05364,2018,36,19.105,84.99,83.9,,18.249,,SIN_DATO,directo
05364,2018,37,19.202,83.888,41.6,,30.627,,SIN_DATO,directo
05364,2018,38,20.838,74.206,14.8,,23.874,,SIN_DATO,directo
05364,2018,39,19.19,82.952,25.8,,30.574,,SIN_DATO,directo
05364,2018,40,19.553,80.102,22.0,,23.673,,SIN_DATO,directo
05364,2018,41,19.371,81.169,34.7,,21.276,,SIN_DATO,directo
05364,2018,42,19.341,85.066,52.0,,31.738,,SIN_DATO,directo
05364,2018,43,19.609,84.3,78.1,,31.084,,SIN_DATO,directo
05364,2018,44,18.761,86.8,35.8,,34.443,,SIN_DATO,directo
05364,2018,45,19.903,84.29,60.2,,47.043,,SIN_DATO,directo
05364,2018,46,20.312,82.367,14.0,,32.075,,SIN_DATO,directo
05364,2018,50,19.943,78.578,5.6,,42.313,,SIN_DATO,directo
05364,2018,51,19.776,77.634,4.6,,22.658,,SIN_DATO,directo
05364,2018,52,19.862,71.549,1.0,,21.713,,SIN_DATO,directo
05364,2019,1,20.682,63.941,0.1,,21.713,7.822,SIN_DATO,directo
05364,2019,2,19.714,76.198,41.5,,21.713,8.699,SIN_DATO,directo
05364,2019,3,19.956,76.049,1.8,,21.713,10.428,SIN_DATO,directo
05364,2019,4,21.4,68.033,0.0,,21.713,15.281,SIN_DATO,directo
05364,2019,5,20.375,76.208,23.4,,,16.858,SIN_DATO,directo
05364,2019,6,20.575,77.762,16.8,,,12.157,SIN_DATO,directo
05364,2019,7,21.185,75.459,16.3,,,9.292,SIN_DATO,directo
05364,2019,8,20.606,81.231,55.7,,,19.261,SIN_DATO,directo
05364,2019,9,19.954,81.192,55.5,,,9.114,SIN_DATO,directo
05364,2019,10,20.421,81.993,32.5,,,8.616,SIN_DATO,directo
05364,2019,11,21.299,78.186,9.9,,,4.433,SIN_DATO,directo
05364,2019,12,19.229,86.492,27.3,,,15.451,SIN_DATO,directo
05364,2019,13,19.93,84.084,30.6,,,13.964,SIN_DATO,directo
05364,2019,14,19.86,84.567,111.2,,,19.001,SIN_DATO,directo
05364,2019,15,20.433,82.639,40.1,,,5.772,SIN_DATO,directo
05364,2019,16,20.069,83.945,78.2,,,15.666,SIN_DATO,directo
05364,2019,17,20.225,83.314,27.0,,,10.844,SIN_DATO,directo
05364,2019,18,21.647,73.787,0.8,,,13.401,SIN_DATO,directo
05364,2019,19,20.265,83.573,42.5,,,4.875,SIN_DATO,directo
05364,2019,20,19.76,85.308,114.1,,,15.701,SIN_DATO,directo
05364,2019,21,19.493,85.909,57.8,,,13.333,SIN_DATO,directo
05364,2019,22,19.235,86.007,73.0,,,10.465,SIN_DATO,directo
05364,2019,23,19.859,84.633,100.9,,,12.841,SIN_DATO,directo
05364,2019,24,19.625,86.201,14.4,,,7.94,SIN_DATO,directo
05364,2019,25,20.721,70.182,0.0,,,8.587,SIN_DATO,directo
05364,2019,26,20.47,78.555,17.7,,,8.99,SIN_DATO,directo
05364,2019,27,20.405,77.853,58.4,,,4.163,SIN_DATO,directo
05364,2019,28,19.685,82.014,44.0,,,13.594,SIN_DATO,directo
05364,2019,29,20.681,72.446,15.8,,,14.74,SIN_DATO,directo
05364,2019,30,19.668,79.201,11.8,,,8.163,SIN_DATO,directo
05364,2019,31,20.126,78.502,26.3,,,11.81,SIN_DATO,directo
05364,2019,32,20.569,73.083,3.5,,,9.677,SIN_DATO,directo
05364,2019,33,19.731,76.705,36.4,,,11.741,SIN_DATO,directo
05364,2019,34,19.851,74.82,24.6,,,8.419,SIN_DATO,directo
05364,2019,35,20.163,71.986,40.0,,,7.531,SIN_DATO,directo
05364,2019,36,20.069,76.211,73.2,,,14.255,SIN_DATO,directo
05364,2019,37,20.91,74.427,57.0,,,10.378,SIN_DATO,directo
05364,2019,38,18.939,85.163,44.0,,,17.626,SIN_DATO,directo
05364,2019,39,19.948,80.786,59.7,,,10.761,SIN_DATO,directo
05364,2019,40,19.6,81.015,36.0,,,7.382,SIN_DATO,directo
05364,2019,41,19.687,80.368,19.3,,,14.863,SIN_DATO,directo
05364,2019,43,18.87,84.889,27.2,,,13.126,SIN_DATO,directo
05364,2019,44,19.821,82.835,50.3,,,14.737,SIN_DATO,directo
05364,2019,45,19.886,84.103,34.7,,,8.332,SIN_DATO,directo
05364,2019,46,18.755,88.8,109.0,,,10.158,SIN_DATO,directo
05364,2019,47,19.598,81.608,22.8,,,10.004,SIN_DATO,directo
05364,2019,48,20.796,77.364,5.1,,,6.115,SIN_DATO,directo
05364,2019,49,19.62,83.139,25.2,,,9.684,SIN_DATO,directo
05364,2019,50,19.427,83.523,49.9,,,15.243,SIN_DATO,directo
05364,2019,51,20.056,82.8,14.5,,,11.425,SIN_DATO,directo
05364,2019,52,20.924,78.778,13.7,,,5.923,SIN_DATO,directo
05364,2020,1,20.226,82.075,28.1,,,5.923,SIN_DATO,directo
05364,2020,2,19.914,66.307,0.0,,,5.923,SIN_DATO,directo
05364,2020,3,20.757,68.904,0.8,,,5.923,SIN_DATO,directo
05364,2020,4,19.656,81.467,9.5,,,5.923,SIN_DATO,directo
05364,2020,5,20.173,78.989,51.1,,,,SIN_DATO,directo
05364,2020,6,20.869,69.483,0.0,,,,SIN_DATO,directo
05364,2020,7,21.416,68.622,0.3,,,,SIN_DATO,directo
05364,2020,8,21.559,70.751,24.8,,,,SIN_DATO,directo
05364,2020,9,21.302,74.019,20.6,,,,SIN_DATO,directo
05364,2020,10,18.426,92.633,0.0,,,,SIN_DATO,directo
05364,2020,42,18.426,92.633,0.0,,,20.036,SISAIRE_DIRECTO,directo
05364,2020,43,18.426,92.633,0.0,,,18.536,SISAIRE_DIRECTO,directo
05364,2020,44,18.426,92.633,0.0,,,16.387,SISAIRE_DIRECTO,directo
05364,2020,45,18.426,92.633,0.0,,,11.959,SISAIRE_DIRECTO,directo
05364,2020,46,,,,,,9.601,SISAIRE_DIRECTO,directo
05364,2020,47,,,,,,9.371,SISAIRE_DIRECTO,directo
05364,2020,48,,,,,,9.574,SISAIRE_DIRECTO,directo
05364,2020,49,,,,,,9.715,SISAIRE_DIRECTO,directo
05364,2020,50,,,,,,11.299,SISAIRE_DIRECTO,directo
05364,2020,51,,,,,,11.629,SISAIRE_DIRECTO,directo
05364,2020,52,,,,,,10.736,SISAIRE_DIRECTO,directo
05364,2020,53,,,,,,10.283,SISAIRE_DIRECTO,directo
05364,2021,1,,,,,,9.593,SISAIRE_DIRECTO,directo
05364,2021,2,,,,,,9.904,SISAIRE_DIRECTO,directo
05364,2021,3,,,,,,12.722,SISAIRE_DIRECTO,directo
05364,2021,4,,,,,,12.855,SISAIRE_DIRECTO,directo
05368,2018,1,15.509,87.06,76.0,,16.25,,IMPUTADO_PA,directo
05368,2018,2,15.098,88.804,60.9,,30.036,,IMPUTADO_PA,directo
05368,2018,3,15.76,84.851,50.8,,28.945,,IMPUTADO_PA,directo
05368,2018,4,16.93,78.393,7.8,,26.226,,IMPUTADO_PA,directo
05368,2018,5,17.274,83.18,13.2,,45.671,,IMPUTADO_PA,directo
05368,2018,6,16.913,80.491,2.4,,34.205,,IMPUTADO_PA,directo
05368,2018,7,16.193,84.364,29.6,,35.594,,IMPUTADO_PA,directo
05368,2018,8,15.103,84.713,19.7,,22.598,,IMPUTADO_PA,directo
05368,2018,9,16.61,76.661,0.9,,22.064,,IMPUTADO_PA,directo
05368,2018,10,18.278,69.54,1.6,,30.189,,IMPUTADO_PA,directo
05368,2018,11,17.735,74.962,0.5,,31.257,,IMPUTADO_PA,directo
05368,2018,12,16.455,85.19,8.7,,15.342,,IMPUTADO_PA,directo
05368,2018,13,16.312,84.797,4.4,,28.486,,IMPUTADO_PA,directo
05368,2018,14,15.66,85.708,6.2,,30.01,,IMPUTADO_PA,directo
05368,2018,15,15.487,88.696,4.3,,28.213,,IMPUTADO_PA,directo
05368,2018,16,16.716,83.929,3.3,,23.521,,IMPUTADO_PA,directo
05368,2018,17,16.022,88.381,3.6,,25.669,,IMPUTADO_PA,directo
05368,2018,18,15.855,88.917,2.9,,28.513,,IMPUTADO_PA,directo
05368,2018,19,15.347,91.619,5.5,,30.612,,IMPUTADO_PA,directo
05368,2018,20,15.723,89.054,4.9,,34.643,,IMPUTADO_PA,directo
05368,2018,21,16.388,89.44,1.9,,38.377,,IMPUTADO_PA,directo
05368,2018,22,16.827,84.22,1.5,,27.592,,IMPUTADO_PA,directo
05368,2018,23,17.753,84.185,0.8,,26.323,,IMPUTADO_PA,directo
05368,2018,24,17.129,82.988,0.7,,33.332,,IMPUTADO_PA,directo
05368,2018,25,16.746,84.496,0.4,,34.691,,IMPUTADO_PA,directo
05368,2018,26,16.033,85.524,0.8,,26.495,,IMPUTADO_PA,directo
05368,2018,27,16.914,82.202,4.6,,36.099,,IMPUTADO_PA,directo
05368,2018,28,17.733,74.405,1.6,,37.582,,IMPUTADO_PA,directo
05368,2018,29,17.796,70.484,0.2,,40.03,,IMPUTADO_PA,directo
05368,2018,30,16.572,84.786,3.6,,43.847,,IMPUTADO_PA,directo
05368,2018,31,15.617,85.875,5.4,,23.105,,IMPUTADO_PA,directo
05368,2018,32,18.477,60.125,5.7,,30.009,,IMPUTADO_PA,directo
05368,2018,33,16.833,76.845,7.6,,29.988,,IMPUTADO_PA,directo
05368,2018,34,18.066,70.262,2.2,,29.131,,IMPUTADO_PA,directo
05368,2018,35,17.537,78.06,2.4,,24.808,,IMPUTADO_PA,directo
05368,2018,36,15.857,85.94,8.5,,18.249,,IMPUTADO_PA,directo
05368,2018,37,15.629,88.738,8.2,,30.627,,IMPUTADO_PA,directo
05368,2018,38,17.953,76.726,4.9,,23.874,,IMPUTADO_PA,directo
05368,2018,39,16.74,85.119,1.1,,30.574,,IMPUTADO_PA,directo
05368,2018,40,15.911,86.149,1.6,,23.673,,IMPUTADO_PA,directo
05368,2018,41,15.124,89.72,4.3,,21.276,,IMPUTADO_PA,directo
05368,2018,42,15.596,90.315,7.3,,31.738,,IMPUTADO_PA,directo
05368,2018,43,16.165,89.744,6.0,,31.084,,IMPUTADO_PA,directo
05368,2018,44,15.699,89.25,4.2,,34.443,,IMPUTADO_PA,directo
05368,2018,45,16.195,89.506,4.6,,47.043,,IMPUTADO_PA,directo
05368,2018,46,16.892,88.31,2.8,,32.075,,IMPUTADO_PA,directo
05368,2018,47,16.667,88.726,2.1,,33.704,,IMPUTADO_PA,directo
05368,2018,48,15.705,91.214,1.6,,21.449,,IMPUTADO_PA,directo
05368,2018,49,15.989,86.113,1.5,,19.807,,IMPUTADO_PA,directo
05368,2018,50,17.102,81.196,0.6,,42.313,,IMPUTADO_PA,directo
05368,2018,51,16.942,79.821,0.0,,22.658,,IMPUTADO_PA,directo
05368,2018,52,18.126,68.5,0.0,,21.713,,IMPUTADO_PA,directo
05368,2019,1,18.633,62.833,0.0,,21.713,7.822,SIN_DATO,directo
05368,2019,2,15.707,83.393,1.0,,21.713,8.699,SIN_DATO,directo
05368,2019,3,17.165,76.905,0.1,,21.713,10.428,SIN_DATO,directo
05368,2019,4,18.742,70.375,0.0,,21.713,15.281,SIN_DATO,directo
05368,2019,5,17.218,79.577,0.7,,,16.858,SIN_DATO,directo
05368,2019,6,17.592,79.244,0.1,,,12.157,SIN_DATO,directo
05368,2019,7,18.093,79.19,0.4,,,9.292,SIN_DATO,directo
05368,2019,8,17.118,84.19,0.9,,,19.261,SIN_DATO,directo
05368,2019,9,16.529,84.173,0.9,,,9.114,SIN_DATO,directo
05368,2019,10,17.88,80.482,0.3,,,8.616,SIN_DATO,directo
05368,2019,11,18.09,79.577,0.2,,,4.433,SIN_DATO,directo
05368,2019,12,16.245,87.113,0.8,,,15.451,SIN_DATO,directo
05368,2019,13,17.488,83.583,0.4,,,13.964,SIN_DATO,directo
05368,2019,14,16.345,88.583,0.7,,,19.001,SIN_DATO,directo
05368,2019,15,17.308,85.03,0.6,,,5.772,SIN_DATO,directo
05368,2019,16,16.962,86.312,0.3,,,15.666,SIN_DATO,directo
05368,2019,29,19.419,58.361,2.5,,,14.74,SIN_DATO,directo
05368,2019,30,17.048,81.006,20.1,,,8.163,SIN_DATO,directo
05368,2019,31,17.75,78.006,15.4,,,11.81,SIN_DATO,directo
05368,2019,32,18.626,68.44,6.6,,,9.677,SIN_DATO,directo
05368,2019,33,17.547,77.673,11.6,,,11.741,SIN_DATO,directo
05368,2019,34,18.392,68.179,0.8,,,8.419,SIN_DATO,directo
05368,2019,35,18.538,66.603,15.9,,,7.531,SIN_DATO,directo
05368,2019,36,18.432,70.065,10.5,,,14.255,SIN_DATO,directo
05368,2019,37,18.776,69.222,27.9,,,10.378,SIN_DATO,directo
05368,2019,38,15.495,92.592,37.2,,,17.626,SIN_DATO,directo
05368,2019,39,16.359,87.096,17.9,,,10.761,SIN_DATO,directo
05368,2019,40,16.073,86.815,19.3,,,7.382,SIN_DATO,directo
05368,2019,41,16.093,88.054,12.2,,,14.863,SIN_DATO,directo
05368,2019,42,15.732,89.036,10.3,,,12.792,SIN_DATO,directo
05368,2019,43,15.564,92.416,4.5,,,13.126,SIN_DATO,directo
05368,2019,44,16.648,87.339,3.1,,,14.737,SIN_DATO,directo
05368,2019,45,16.748,87.377,16.1,,,8.332,SIN_DATO,directo
05368,2019,46,15.23,95.512,118.1,,,10.158,SIN_DATO,directo
05368,2019,47,15.96,89.369,70.4,,,10.004,SIN_DATO,directo
05368,2019,48,17.683,82.875,6.7,,,6.115,SIN_DATO,directo
05368,2019,49,16.623,87.113,25.8,,,9.684,SIN_DATO,directo
05368,2019,50,15.807,89.81,77.1,,,15.243,SIN_DATO,directo
05368,2019,51,17.311,85.905,35.7,,,11.425,SIN_DATO,directo
05368,2019,52,17.875,82.321,2.1,,,5.923,SIN_DATO,directo
05368,2020,1,16.552,87.536,44.9,,,5.923,SIN_DATO,directo
05368,2020,2,17.39,65.155,0.3,,,5.923,SIN_DATO,directo
05368,2020,3,18.568,66.089,0.6,,,5.923,SIN_DATO,directo
05368,2020,4,16.309,87.363,47.1,,,5.923,SIN_DATO,directo
05368,2020,5,17.357,78.375,4.2,,,,SIN_DATO,directo
05368,2020,6,18.335,68.506,4.6,,,,SIN_DATO,directo
05368,2020,7,18.673,68.744,0.6,,,,SIN_DATO,directo
05368,2020,8,18.477,71.899,29.9,,,,SIN_DATO,directo
05368,2020,9,17.662,80.815,63.7,,,,SIN_DATO,directo
05368,2020,10,18.693,76.042,1.2,,,,SIN_DATO,directo
05368,2020,11,17.486,82.625,19.3,,,,SIN_DATO,directo
05368,2020,12,17.423,73.643,1.4,,,,SIN_DATO,directo
05368,2020,13,18.146,73.506,11.3,,,,SIN_DATO,directo
05368,2020,14,17.824,83.256,22.0,,,,SIN_DATO,directo
05368,2020,15,18.175,82.542,10.2,,,,SIN_DATO,directo
05368,2020,16,15.581,95.316,6.1,,,,SIN_DATO,directo
05380,2018,1,,,,,39.39,21.369,IMPUTADO_PA,directo
05380,2018,2,,,,,37.461,17.733,IMPUTADO_PA,directo
05380,2018,3,,,,,32.96,26.71,IMPUTADO_PA,directo
05380,2018,4,,,,,48.667,15.665,IMPUTADO_PA,directo
05380,2018,5,,,,,34.626,23.606,IMPUTADO_PA,directo
05380,2018,6,,,,,33.512,14.871,IMPUTADO_PA,directo
05380,2018,7,,,,,50.67,21.303,IMPUTADO_PA,directo
05380,2018,8,,,,,39.441,17.169,IMPUTADO_PA,directo
05380,2018,9,,,,,18.811,24.376,IMPUTADO_PA,directo
05380,2018,10,,,,,29.579,25.886,IMPUTADO_PA,directo
05380,2018,11,,,,,42.416,22.931,IMPUTADO_PA,directo
05380,2018,12,,,,,45.148,26.1,IMPUTADO_PA,directo
05380,2018,13,,,,,33.151,11.524,IMPUTADO_PA,directo
05380,2018,14,,,,,38.449,22.115,IMPUTADO_PA,directo
05380,2018,15,,,,,47.29,23.544,IMPUTADO_PA,directo
05380,2018,16,,,,,38.275,24.095,IMPUTADO_PA,directo
05380,2018,17,,,,,36.109,13.759,IMPUTADO_PA,directo
05380,2018,18,,,,,30.405,23.286,IMPUTADO_PA,directo
05380,2018,19,,,,,48.359,24.191,IMPUTADO_PA,directo
05380,2018,20,,,,,12.681,22.068,IMPUTADO_PA,directo
05380,2018,21,,,,,57.142,16.152,IMPUTADO_PA,directo
05380,2018,22,,,,,22.378,19.232,IMPUTADO_PA,directo
05380,2018,23,,,,,40.32,26.734,IMPUTADO_PA,directo
05380,2018,24,,,,,42.688,26.186,IMPUTADO_PA,directo
05380,2018,25,,,,,43.461,23.464,IMPUTADO_PA,directo
05380,2018,26,,,,,60.656,24.47,IMPUTADO_PA,directo
05380,2018,27,,,,,26.005,25.622,IMPUTADO_PA,directo
05380,2018,28,,,,,50.453,23.414,IMPUTADO_PA,directo
05380,2018,29,,,,,36.368,26.597,IMPUTADO_PA,directo
05380,2018,30,,,,,48.533,26.438,IMPUTADO_PA,directo
05380,2018,31,,,,,33.463,32.365,IMPUTADO_PA,directo
05380,2018,32,,,,,37.45,19.397,IMPUTADO_PA,directo
05380,2018,33,,,,,32.206,19.469,IMPUTADO_PA,directo
05380,2018,34,,,,,36.295,9.901,IMPUTADO_PA,directo
05380,2018,35,,,,,35.77,23.089,IMPUTADO_PA,directo
05380,2018,36,,,,,40.32,29.682,IMPUTADO_PA,directo
05380,2018,37,,,,,42.548,26.969,IMPUTADO_PA,directo
05380,2018,38,,,,,42.708,25.013,IMPUTADO_PA,directo
05380,2018,39,,,,,40.702,27.297,IMPUTADO_PA,directo
05380,2018,40,,,,,43.49,23.622,IMPUTADO_PA,directo
05380,2018,41,,,,,43.838,20.319,IMPUTADO_PA,directo
05380,2018,42,,,,,37.771,30.941,IMPUTADO_PA,directo
05380,2018,43,,,,,51.498,23.3,IMPUTADO_PA,directo
05380,2018,44,,,,,40.305,26.334,IMPUTADO_PA,directo
05380,2018,45,,,,,44.841,11.498,IMPUTADO_PA,directo
05380,2018,46,,,,,53.403,12.188,IMPUTADO_PA,directo
05380,2018,47,,,,,49.179,22.247,IMPUTADO_PA,directo
05380,2018,48,,,,,26.255,17.735,IMPUTADO_PA,directo
05380,2018,49,,,,,39.898,22.631,IMPUTADO_PA,directo
05380,2018,50,,,,,40.96,19.464,IMPUTADO_PA,directo
05380,2018,51,,,,,47.696,32.49740000000006,IMPUTADO_PA,directo
05380,2018,52,,,,,47.78,25.952,IMPUTADO_PA,directo
05380,2019,1,,,,,56.489,25.68924528301887,IMPUTADO_PA,directo
05380,2019,2,,,,,41.493,25.42649056603774,IMPUTADO_PA,directo
05380,2019,3,,,,,24.744,25.163735849056607,IMPUTADO_PA,directo
05380,2019,4,,,,,41.506,24.900981132075472,IMPUTADO_PA,directo
05380,2019,5,,,,,50.491,17.649,IMPUTADO_PA,directo
05380,2019,6,,,,,34.489,21.449,IMPUTADO_PA,directo
05380,2019,7,,,,,41.616,21.158,IMPUTADO_PA,directo
05380,2019,8,,,,,36.986,20.986,IMPUTADO_PA,directo
05380,2019,9,,,,,56.691,24.564,IMPUTADO_PA,directo
05380,2019,10,14.444,92.306,32.0,750.112,49.932,12.215,IMPUTADO_PA,directo
05380,2019,11,14.335,92.667,32.4,749.938,49.052,21.733,IMPUTADO_PA,directo
05380,2019,12,13.233,95.506,120.6,750.861,48.783,17.259,IMPUTADO_PA,directo
05380,2019,13,14.368,94.156,37.4,750.433,42.865,19.261,IMPUTADO_PA,directo
05380,2019,14,13.73,93.339,163.8,751.308,44.974,27.008,IMPUTADO_PA,directo
05380,2019,15,14.27,92.006,98.2,750.527,32.555,16.871,IMPUTADO_PA,directo
05380,2019,16,14.067,93.494,97.6,750.642,23.561,22.35,IMPUTADO_PA,directo
05380,2019,17,14.253,93.03,14.2,750.662,44.548,24.751,IMPUTADO_PA,directo
05380,2019,18,15.03,83.359,0.8,750.102,46.11,22.806,IMPUTADO_PA,directo
05380,2019,19,14.58,89.659,63.4,750.476,54.062,20.839,IMPUTADO_PA,directo
05380,2019,20,14.03,92.892,100.6,750.786,57.314,21.542,IMPUTADO_PA,directo
05380,2019,21,14.074,93.464,118.2,750.646,57.302,23.109,IMPUTADO_PA,directo
05380,2019,22,13.488,94.155,87.8,750.968,34.236,16.82,IMPUTADO_PA,directo
05380,2019,23,14.54,89.072,60.6,750.995,40.036,20.421,IMPUTADO_PA,directo
05380,2019,24,14.425,89.687,50.4,751.26,47.514,30.722,IMPUTADO_PA,directo
05380,2019,25,14.86,80.262,3.8,751.023,65.942,22.497,IMPUTADO_PA,directo
05380,2019,26,14.549,85.423,5.8,750.227,56.494,21.002,IMPUTADO_PA,directo
05380,2019,27,14.246,85.903,56.4,750.666,53.255,18.807,IMPUTADO_PA,directo
05380,2019,28,13.707,86.904,33.6,750.614,39.717,16.868,IMPUTADO_PA,directo
05380,2019,29,14.286,83.473,35.6,750.5,35.267,21.698,IMPUTADO_PA,directo
05380,2019,30,13.822,86.837,48.6,751.136,50.286,22.021,IMPUTADO_PA,directo
05380,2019,31,14.191,85.808,34.4,750.607,33.314,20.112,IMPUTADO_PA,directo
05380,2019,32,14.351,80.289,1.4,751.521,41.058,32.49740000000006,IMPUTADO_PA,directo
05380,2019,33,14.028,84.945,4.4,750.889,42.169,17.233,IMPUTADO_PA,directo
05380,2019,34,14.18,79.363,0.2,751.147,57.508,16.204,IMPUTADO_PA,directo
05380,2019,35,14.463,79.815,10.2,750.46,40.014,18.87,IMPUTADO_PA,directo
05380,2019,36,14.727,80.994,25.2,750.913,21.29,20.257,IMPUTADO_PA,directo
05380,2019,37,14.835,82.796,85.8,750.399,47.731,16.647,IMPUTADO_PA,directo
05380,2019,38,12.336,97.212,24.2,750.261,36.921,21.584,IMPUTADO_PA,directo
05380,2019,39,14.036,87.068,15.6,751.002,43.583,22.083,IMPUTADO_PA,directo
05380,2019,40,13.325,88.777,31.8,750.333,42.421,23.673,IMPUTADO_PA,directo
05380,2019,41,13.221,91.811,0.4,749.315,40.742,18.146,IMPUTADO_PA,directo
05380,2019,42,13.003,91.629,0.0,750.754,50.299,26.548,IMPUTADO_PA,directo
05380,2019,43,12.927,93.948,0.0,749.895,29.432,23.339,IMPUTADO_PA,directo
05380,2019,44,12.996,93.992,1.4,749.896,38.556,32.49740000000006,IMPUTADO_PA,directo
05380,2019,45,13.466,93.418,2.4,749.072,49.344,17.146,IMPUTADO_PA,directo
05380,2019,46,13.104,94.962,0.2,749.877,37.684,16.628,IMPUTADO_PA,directo
05380,2019,47,13.223,93.384,2.8,750.179,28.749,19.169,IMPUTADO_PA,directo
05380,2019,48,14.357,89.269,1.8,749.474,49.205,22.094,IMPUTADO_PA,directo
05380,2019,49,13.44,90.818,3.2,750.604,53.288,22.767,IMPUTADO_PA,directo
05380,2019,50,13.398,92.569,8.2,749.581,42.796,23.33,IMPUTADO_PA,directo
05380,2019,51,14.124,90.581,4.2,749.143,25.587,30.328,IMPUTADO_PA,directo
05380,2019,52,14.607,89.542,2.6,749.58,49.541,11.964,IMPUTADO_PA,directo
05380,2020,1,13.956,91.245,5.8,750.879,30.1,12.026,SISAIRE_DIRECTO,directo
05380,2020,2,13.223,80.683,0.0,750.11,40.4,12.899,SISAIRE_DIRECTO,directo
05380,2020,3,14.61,83.167,0.0,749.457,37.733,10.975,SISAIRE_DIRECTO,directo
05380,2020,4,12.873,93.467,5.0,750.761,28.45,12.87,SISAIRE_DIRECTO,directo
05380,2020,5,14.26,87.615,3.0,751.122,38.867,16.487,SISAIRE_DIRECTO,directo
05380,2020,6,14.135,83.06,0.2,750.838,38.72165,21.542,SISAIRE_DIRECTO,directo
05380,2020,7,14.368,85.049,0.2,749.858,38.576299999999996,22.839,SISAIRE_DIRECTO,directo
05380,2020,8,14.683,86.531,5.0,750.335,38.430949999999996,21.81,SISAIRE_DIRECTO,directo
05380,2020,9,14.281,91.837,2.4,751.342,38.285599999999995,25.549,SISAIRE_DIRECTO,directo
05380,2020,10,14.96,88.431,1.8,750.778,62.499,26.253,SISAIRE_DIRECTO,directo
05380,2020,11,14.346,92.024,26.0,750.69,63.772,31.169,SISAIRE_DIRECTO,directo
05380,2020,12,13.821,88.419,1.6,751.308,56.14,26.557,SISAIRE_DIRECTO,directo
