codigo_dane,anio,semana_epi,fecha_semana,casos_ira_total,tasa_ira_100k,pm25_avg,pm10_avg,temperatura_avg,humedad_avg,precipitacion_sum,presion_avg,fuente_pm,pm25_lag1,pm25_lag2,casos_ira_lag1,icv_score,nbi,ipm_pct,icv_hacinamiento,icv_menores_6,icv_seg_social,pct_vivienda_acueducto,icv_paredes,icv_pisos,edad_promedio,rezago_reporte_dias,pct_regimen_contributivo,pct_regimen_especial_excepcion,pct_regimen_otros,pct_regimen_subsidiado,periodo_pandemia,subregion,poblacion_total,ipt_score,nivel_riesgo
05107,2018,40,2018-10-01,1,12.4549,,,,,,,,,,,57.2447036943153,27.9741824325051,31.1922572515303,2.5181895802118,2.15551727601949,2.43954424310898,66.8601324286766,7.28926205261611,6.03668893551844,0.0,6.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,8029.0,64.05,MEDIO
05107,2019,50,2019-12-09,1,12.3839,,,,,,,,,,1.0,57.2447036943153,27.9741824325051,31.1922572515303,2.5181895802118,2.15551727601949,2.43954424310898,66.8601324286766,7.28926205261611,6.03668893551844,0.0,6.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,8075.0,63.89,MEDIO
05107,2020,11,2020-03-09,1,12.2714,,,,,,,,,,1.0,57.2447036943153,27.9741824325051,31.1922572515303,2.5181895802118,2.15551727601949,2.43954424310898,66.8601324286766,7.28926205261611,6.03668893551844,0.0,8.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,8149.0,63.74,MEDIO
05113,2020,14,2020-03-30,1,9.988,,,,,,,,,,,61.8697528519649,19.9531438614562,8.57401216192148,3.11825654944317,2.46207122310388,2.69141510909694,49.2105834221465,8.10021350234105,7.03358034716253,0.0,8.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,10012.0,64.51,MEDIO
05113,2023,23,2023-06-05,1,9.4295,,,,,,,,,,1.0,61.8697528519649,19.9531438614562,8.57401216192148,3.11825654944317,2.46207122310388,2.69141510909694,49.2105834221465,8.10021350234105,7.03358034716253,0.0,11.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,10605.0,63.97,MEDIO
05120,2018,43,2018-10-22,1,3.4466,,,,,,,,,,,59.9931374564877,17.9301219586963,29.7470326274794,3.05819083809319,2.26135823732153,2.50655976942497,68.3855704296224,6.90388352566022,5.24159111845676,0.0,8.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,29014.0,44.91,MEDIO
05120,2018,45,2018-11-05,1,3.4466,,,,,,,,,,1.0,59.9931374564877,17.9301219586963,29.7470326274794,3.05819083809319,2.26135823732153,2.50655976942497,68.3855704296224,6.90388352566022,5.24159111845676,0.0,5.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,29014.0,44.91,MEDIO
05120,2019,5,2019-01-28,1,3.4303,,,,,,,,,,1.0,59.9931374564877,17.9301219586963,29.7470326274794,3.05819083809319,2.26135823732153,2.50655976942497,68.3855704296224,6.90388352566022,5.24159111845676,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,29152.0,44.79,MEDIO
05129,2018,6,2018-02-05,1,1.2558,16.636,32.624,,,0.2,,IMPUTADO_PA,,,,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,7.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,79632.0,68.03,ALTO
05129,2018,47,2018-11-19,1,1.2558,22.99,42.542,,,52.0,,IMPUTADO_PA,16.636,,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,6.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,79632.0,98.29,ALTO
05129,2019,16,2019-04-15,1,1.2193,,22.003,14.067,93.494,44.3,750.642,IMPUTADO_PA,22.99,16.636,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,7.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,82011.0,75.99,ALTO
05129,2019,19,2019-05-06,1,1.2193,,32.487,14.58,89.659,0.2,750.476,IMPUTADO_PA,,22.99,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,1.09,0.0,0.0,0.0,1.0,False,Valle de Aburrá,82011.0,75.99,ALTO
05129,2019,20,2019-05-13,1,1.2193,,45.594,14.03,92.892,0.0,750.786,IMPUTADO_PA,,,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,12.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,82011.0,75.99,ALTO
05129,2019,21,2019-05-20,1,1.2193,,28.901,14.074,93.464,22.0,750.646,IMPUTADO_PA,,,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,13.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,82011.0,75.99,ALTO
05129,2020,3,2020-01-13,1,1.1815,16.366,34.4,14.61,83.167,,749.457,SISAIRE_DIRECTO,,,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,6.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,84640.0,65.69,MEDIO
05129,2020,6,2020-02-03,1,1.1815,26.418,44.3,14.135,83.06,,750.838,SISAIRE_DIRECTO,16.366,,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,7.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,84640.0,100.0,ALTO
05129,2022,14,2022-04-04,1,1.1534,15.314,26.425,13.965,88.054,,749.686,SISAIRE_DIRECTO,26.418,16.366,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,5.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,86699.0,62.27,MEDIO
05129,2022,24,2022-06-13,1,1.1534,12.284,18.11,13.278,90.154,,750.331,SISAIRE_DIRECTO,15.314,26.418,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,5.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,86699.0,55.56,MEDIO
05129,2023,12,2023-03-20,1,1.1434,26.88,51.525,,,,,SISAIRE_DIRECTO,12.284,15.314,1.0,70.2442294620825,8.20168331195515,4.06163114052229,2.14280476871468,1.82835911651691,3.0622665583141,96.7711927998015,7.69604550995888,8.03898761262912,0.0,11.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,87460.0,99.79,ALTO
05134,2023,50,2023-12-11,1,10.1926,,,,,,,,,,,57.8150705079967,28.8797013494751,38.5416857911961,2.42858010747351,2.17232961932286,2.46336028012911,82.5160553169694,7.71773098785343,6.63665726167901,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,9811.0,64.27,MEDIO
05138,2018,47,2018-11-19,1,6.4387,,,20.898,90.5,0.0,872.873,SIN_DATO,,,,60.6751885350409,16.7957488431967,17.4232184301553,3.16726684677752,2.38265395495408,2.51620010104083,69.3658699325021,7.29577821931605,6.26032598853615,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,15531.0,56.49,MEDIO
05138,2019,12,2019-03-18,1,6.4057,5.892,,25.206952380952384,89.685,59.4,873.222,SIN_DATO,,,1.0,60.6751885350409,16.7957488431967,17.4232184301553,3.16726684677752,2.38265395495408,2.51620010104083,69.3658699325021,7.29577821931605,6.26032598853615,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,15611.0,30.83,BAJO
05138,2022,24,2022-06-13,1,6.3906,,,,,,,,5.892,,1.0,60.6751885350409,16.7957488431967,17.4232184301553,3.16726684677752,2.38265395495408,2.51620010104083,69.3658699325021,7.29577821931605,6.26032598853615,0.0,4.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,15648.0,56.34,MEDIO
05147,2019,21,2019-05-20,1,2.0672,,,27.26378,88.167,160.4,917.1972,SIN_DATO,,,,58.5356539078998,19.1729153968344,18.5084808571067,2.3908626913442,1.74933485838003,2.69849248798175,82.2384012705614,5.83727240043698,5.26045358120416,0.0,14.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,48374.0,49.06,MEDIO
05147,2019,28,2019-07-08,1,2.0672,,,26.856,88.601,107.6,,SIN_DATO,,,1.0,58.5356539078998,19.1729153968344,18.5084808571067,2.3908626913442,1.74933485838003,2.69849248798175,82.2384012705614,5.83727240043698,5.26045358120416,0.0,17.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,48374.0,49.06,MEDIO
05148,2018,27,2018-07-02,1,1.6832,,,,,,,,,,,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,7.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,59410.0,50.3,MEDIO
05148,2018,30,2018-07-23,1,1.6832,,,,,,,,,,1.0,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,59410.0,50.3,MEDIO
05148,2018,34,2018-08-20,1,1.6832,,,,,,,,,,1.0,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,59410.0,50.3,MEDIO
05148,2018,46,2018-11-12,1,1.6832,,,,,,,,,,1.0,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,8.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,59410.0,50.3,MEDIO
05148,2018,49,2018-12-03,1,1.6832,,,,,,,,,,1.0,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,14.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,59410.0,50.3,MEDIO
05148,2022,48,2022-11-28,1,1.5211,,,,,,,,,,1.0,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,1.09,1.0,0.0,0.0,0.0,False,Resto de Antioquia,65742.0,49.29,MEDIO
05148,2023,40,2023-10-02,1,1.4912,,,,,,,,,,1.0,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,10.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,67061.0,48.94,MEDIO
05148,2023,50,2023-12-11,1,1.4912,,,,,,,,,,1.0,71.733254694524,5.41679878368245,7.28844274702892,2.85487161963007,2.09953239471657,3.13098781038265,94.1305891484364,8.09676593802026,8.3489197404759,0.0,10.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,67061.0,48.94,MEDIO
05154,2018,30,2018-07-23,1,1.1085,,10.799,,,0.0,,IMPUTADO_PA,,,,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,90211.0,55.59,MEDIO
05154,2019,15,2019-04-08,1,1.0989,3.887,22.008,21.0669,94.14536,6.2,,IMPUTADO_PA,,,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,91003.0,29.36,BAJO
05154,2019,25,2019-06-17,1,1.0989,6.297,20.959,,,0.4,,IMPUTADO_PA,3.887,,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,91003.0,30.47,BAJO
05154,2019,26,2019-06-24,1,1.0989,3.789,6.917,,,49.2,,IMPUTADO_PA,6.297,3.887,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,13.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,91003.0,29.3,BAJO
05154,2019,32,2019-08-05,1,1.0989,9.03,34.588,22.228,94.118,40.2,,IMPUTADO_PA,3.789,6.297,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,91003.0,31.37,BAJO
05154,2019,37,2019-09-09,1,1.0989,5.374,1.409,22.502,92.806,99.0,,IMPUTADO_PA,9.03,3.789,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,10.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,91003.0,29.53,BAJO
05154,2020,6,2020-02-03,1,1.0885,,32.824,22.67,86.839,0.0,,SISAIRE_DIRECTO,5.374,9.03,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,12.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,91873.0,54.96,MEDIO
05154,2020,15,2020-04-06,1,1.0885,,50.899193548387096,22.577,92.927,0.0,,SIN_DATO,,5.374,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,12.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,91873.0,54.96,MEDIO
05154,2020,28,2020-07-06,1,1.0885,,,21.347022222222225,89.17408888888889,39.6,,SIN_DATO,,,1.0,61.0787643674051,15.1442196433586,17.1147685664854,2.09207799167241,1.60577164345578,2.23533457302216,91.6985268568267,5.91449881643651,5.3272009463275,0.0,1.09,1.0,0.0,0.0,0.0,True,Resto de Antioquia,91873.0,54.96,MEDIO
05172,2018,35,2018-08-27,1,1.7428,,,27.201,92.25,46.9,,SIN_DATO,,,,58.766259654737,22.7332940581714,14.7090039466492,2.40453283356969,1.77140266364383,2.36262175293576,78.750338328383,6.0432374362467,5.38925098770961,0.0,7.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,57380.0,49.21,MEDIO
05172,2019,3,2019-01-14,1,1.75,,,27.26378,84.53,0.0,917.1972,SIN_DATO,,,1.0,58.766259654737,22.7332940581714,14.7090039466492,2.40453283356969,1.77140266364383,2.36262175293576,78.750338328383,6.0432374362467,5.38925098770961,0.0,12.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,57144.0,49.29,MEDIO
05172,2020,27,2020-06-29,1,1.7551,,,27.0103,86.84,0.0,,SIN_DATO,,,1.0,58.766259654737,22.7332940581714,14.7090039466492,2.40453283356969,1.77140266364383,2.36262175293576,78.750338328383,6.0432374362467,5.38925098770961,0.0,3.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,56976.0,49.67,MEDIO
05172,2022,51,2022-12-19,1,1.7506,,,27.051,86.089,0.0,,SIN_DATO,,,1.0,58.766259654737,22.7332940581714,14.7090039466492,2.40453283356969,1.77140266364383,2.36262175293576,78.750338328383,6.0432374362467,5.38925098770961,0.0,5.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,57122.0,49.36,MEDIO
05190,2018,30,2018-07-23,1,10.227,,,,,,,,,,,65.5692883051781,24.6899398277622,6.19557239281849,2.51199643670711,1.80897710712639,2.50792211103149,97.5773391008046,7.4347917955686,7.36792913490015,0.0,25.819999999999936,0.0,0.0,0.0,1.0,False,Resto de Antioquia,9778.0,75.63,ALTO
05190,2019,35,2019-08-26,1,10.2135,,,,,,,,,,1.0,65.5692883051781,24.6899398277622,6.19557239281849,2.51199643670711,1.80897710712639,2.50792211103149,97.5773391008046,7.4347917955686,7.36792913490015,0.0,10.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,9791.0,75.55,ALTO
05190,2023,2,2023-01-09,1,9.9671,,,,,,,,,,1.0,65.5692883051781,24.6899398277622,6.19557239281849,2.51199643670711,1.80897710712639,2.50792211103149,97.5773391008046,7.4347917955686,7.36792913490015,0.0,4.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,10033.0,75.32,ALTO
05197,2020,16,2020-04-13,1,6.3199,,,20.799,78.724,50.2,790.437,SIN_DATO,,,,65.4740730539231,18.3362426025007,17.4494364904855,2.67070191269764,2.13968747803836,2.65234531031056,96.9120089765229,7.82989654936878,7.32858867591523,0.0,5.0,0.0,0.0,0.0,1.0,True,Resto de Antioquia,15823.0,62.46,MEDIO
05206,2019,1,2018-12-31,1,16.1577,,,,,,,,,,,65.2513882938553,8.93140309063382,11.9316395186591,3.0931430419813,2.34782834312467,2.92372667063843,69.2096365173288,7.20177782500847,7.23497662889024,0.0,9.0,0.0,1.0,0.0,0.0,False,Resto de Antioquia,4874.0,66.43,ALTO
05206,2020,5,2020-01-27,1,16.1577,,,,,,,,,,1.0,65.2513882938553,8.93140309063382,11.9316395186591,3.0931430419813,2.34782834312467,2.92372667063843,69.2096365173288,7.20177782500847,7.23497662889024,0.0,8.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,4951.0,66.43,ALTO
05206,2022,34,2022-08-22,1,16.1577,,,,,,,,,,1.0,65.2513882938553,8.93140309063382,11.9316395186591,3.0931430419813,2.34782834312467,2.92372667063843,69.2096365173288,7.20177782500847,7.23497662889024,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,5034.0,66.43,ALTO
05209,2022,17,2022-04-25,1,4.5341,,,17.425,,122.5,,SIN_DATO,,,,62.3975471888296,21.4817741515852,26.3696742144557,2.78814953988727,2.23045828180748,2.70364383854505,76.5624233580222,7.59879029093635,6.81410374246361,0.0,7.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,22055.0,54.46,MEDIO
05212,2018,6,2018-02-05,2,2.5682,9.25,29.01,22.253,67.928,0.4,857.345,IMPUTADO_PA,,,,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,6.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,77875.0,61.56,MEDIO
05212,2018,29,2018-07-16,1,1.2841,19.965,34.453,23.221,64.5,0.0,858.321,IMPUTADO_PA,9.25,,2.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,22.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,77875.0,92.96,ALTO
05212,2018,48,2018-11-26,1,1.2841,13.34,40.637,19.569,80.197,38.901,851.671,IMPUTADO_PA,19.965,9.25,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,2.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,77875.0,58.94,MEDIO
05212,2019,13,2019-03-25,2,2.4791,15.728,32.61,20.277,77.78,65.8,851.568,IMPUTADO_PA,13.34,19.965,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,9.0,0.5,0.0,0.0,0.5,False,Valle de Aburrá,80676.0,72.26,ALTO
05212,2019,20,2019-05-13,1,1.2395,4.962,20.858,20.026,78.682,73.3,852.001,IMPUTADO_PA,15.728,13.34,2.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,12.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,80676.0,50.11,MEDIO
05212,2019,24,2019-06-10,1,1.2395,12.065,46.635,21.168,74.213,18.4,852.242,IMPUTADO_PA,4.962,15.728,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,9.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,80676.0,55.65,MEDIO
05212,2019,32,2019-08-05,1,1.2395,10.114,20.135,22.545,1.5494680851063831,0.3553191489361701,637.597940425532,IMPUTADO_PA,12.065,4.962,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,8.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,80676.0,53.26,MEDIO
05212,2019,34,2019-08-19,1,1.2395,14.084,33.758,22.28,3.0989361702127662,0.7106382978723403,639.7611808510638,IMPUTADO_PA,10.114,12.065,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,6.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,80676.0,59.56,MEDIO
05212,2019,37,2019-09-09,1,1.2395,12.514,22.314,22.421,60.291,93.228,851.271,IMPUTADO_PA,14.084,10.114,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,8.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,80676.0,56.71,MEDIO
05212,2019,41,2019-10-07,1,1.2395,12.278,32.517,19.936,73.25,33.158,850.552,IMPUTADO_PA,12.514,14.084,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,2.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,80676.0,56.09,MEDIO
05212,2022,49,2022-12-05,1,1.1516,13.047,17.8,19.698,0.0,0.0,851.135,SISAIRE_DIRECTO,12.278,12.514,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,3.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,86835.0,56.22,MEDIO
05212,2023,21,2023-05-22,1,1.1348,12.577,31.87,21.234,0.0,45.88,852.085,SISAIRE_DIRECTO,13.047,12.278,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,5.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,88121.0,55.21,MEDIO
05212,2023,52,2023-12-25,1,1.1348,12.109,28.047,,0.141,,853.257,SISAIRE_DIRECTO,12.577,13.047,1.0,69.4333648300973,5.86852756771929,4.71379615928716,2.1115966311591,1.79497428570584,2.88015770421126,97.8659408050308,7.63921720499001,8.19388175470771,0.0,8.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,88121.0,54.16,MEDIO
05234,2018,7,2018-02-12,1,4.3388,,,,,,,,,,,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,9.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,23048.0,48.64,MEDIO
05234,2018,23,2018-06-04,1,4.3388,,,,,,,,,,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,23048.0,48.64,MEDIO
05234,2018,41,2018-10-08,1,4.3388,,,,,,,,,,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,8.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,23048.0,48.64,MEDIO
05234,2019,11,2019-03-11,1,4.2702,5.894,,25.35,78.429,3.8,870.736,SIN_DATO,,,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,23418.0,22.61,BAJO
05234,2019,29,2019-07-15,1,4.2702,5.897,,,81.744,23.6,872.343,SIN_DATO,5.894,,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,23418.0,22.67,BAJO
05234,2019,30,2019-07-22,1,4.2702,5.903,,27.26378,86.899,36.6,873.716,SIN_DATO,5.897,5.894,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,14.0,0.0,1.0,0.0,0.0,False,Resto de Antioquia,23418.0,22.79,BAJO
05234,2019,34,2019-08-19,1,4.2702,5.902,,21.474,84.476,7.6,873.428,SIN_DATO,5.903,5.897,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,23418.0,22.73,BAJO
05234,2020,4,2020-01-20,1,4.1966,3.6032,,20.927,91.364,33.0,873.64,SIN_DATO,5.902,5.903,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,10.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,23829.0,21.37,BAJO
05234,2023,22,2023-05-29,1,4.0968,,,,,,,,3.73837,5.902,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,2.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,24409.0,47.09,MEDIO
05234,2023,43,2023-10-23,1,4.0968,,,,,,,,,3.72215,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,6.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,24409.0,47.09,MEDIO
05234,2023,48,2023-11-27,1,4.0968,,,,,,,,,,1.0,52.6235900922699,24.4981462331834,30.9725419749725,3.0975286589293,2.14357864417302,2.40469865749879,58.0699072766055,4.76523226625551,4.20759126927176,0.0,6.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,24409.0,47.09,MEDIO
