codigo_dane,anio,poblacion_total
05120,2038,26353.0
05125,2038,9155.0
05129,2038,94466.0
05134,2038,10235.0
05138,2038,13415.0
05142,2038,4087.0
05145,2038,3669.0
05147,2038,54747.0
05148,2038,80783.0
05150,2038,3798.0
05154,2038,91947.0
05172,2038,55935.0
05190,2038,10767.0
05197,2038,15560.0
05206,2038,5156.0
05209,2038,20821.0
05212,2038,104561.0
05234,2038,25600.0
05237,2038,20327.0
05240,2038,11424.0
05250,2038,59355.0
05264,2038,14208.0
05266,2038,309486.0
05282,2038,26708.0
05284,2038,21364.0
05306,2038,7091.0
05308,2038,69146.0
05310,2038,10806.0
05313,2038,10372.0
05315,2038,6930.0
05318,2038,73222.0
05321,2038,11270.0
05347,2038,3916.0
05353,2038,6458.0
05360,2038,321187.0
05361,2038,29830.0
05364,2038,16083.0
05368,2038,14668.0
05376,2038,85732.0
05380,2038,92373.0
05390,2038,9722.0
05400,2038,27771.0
05411,2038,10721.0
05425,2038,9015.0
05440,2038,86395.0
05467,2038,5457.0
05475,2038,7317.0
05480,2038,12774.0
05483,2038,11292.0
05490,2038,39244.0
05495,2038,34088.0
05501,2038,3427.0
05541,2038,26429.0
05543,2038,9011.0
05576,2038,9042.0
05579,2038,38603.0
05585,2038,15991.0
05591,2038,20822.0
05604,2038,39000.0
05607,2038,30972.0
05615,2038,174645.0
05628,2038,10262.0
05631,2038,133303.0
05642,2038,17924.0
05647,2038,6875.0
05649,2038,16518.0
05652,2038,6265.0
05656,2038,22999.0
05658,2038,4534.0
05659,2038,18091.0
05660,2038,16320.0
05664,2038,21216.0
05665,2038,32171.0
05667,2038,19219.0
05670,2038,27343.0
05674,2038,26353.0
05679,2038,31762.0
05686,2038,45069.0
05690,2038,13500.0
05697,2038,45571.0
05736,2038,41393.0
05756,2038,32017.0
05761,2038,17607.0
05789,2038,15718.0
05790,2038,31495.0
05792,2038,6847.0
05809,2038,11964.0
05819,2038,3982.0
05837,2038,125681.0
05842,2038,7674.0
05847,2038,33367.0
05854,2038,15366.0
05856,2038,6586.0
05858,2038,12290.0
05861,2038,12885.0
05873,2038,13762.0
05885,2038,7243.0
05887,2038,40777.0
05890,2038,26452.0
05893,2038,26527.0
05895,2038,28743.0
05001,2039,2426320.0
05002,2039,19929.0
05004,2039,2622.0
05021,2039,6221.0
05030,2039,34825.0
05031,2039,32164.0
05034,2039,44677.0
05036,2039,6379.0
05038,2039,12710.0
05040,2039,24479.0
05042,2039,31382.0
05044,2039,7790.0
05045,2039,133849.0
05051,2039,33747.0
05055,2039,8524.0
05059,2039,4889.0
05079,2039,73568.0
05086,2039,5537.0
05088,2039,672706.0
05091,2039,10127.0
05093,2039,17342.0
05101,2039,28943.0
05107,2039,6754.0
05113,2039,12138.0
05120,2039,26056.0
05125,2039,9125.0
05129,2039,94658.0
05134,2039,10226.0
05138,2039,13234.0
05142,2039,4039.0
05145,2039,3620.0
05147,2039,54973.0
05148,2039,81327.0
05150,2039,3799.0
05154,2039,91510.0
05172,2039,55881.0
05190,2039,10813.0
05197,2039,15489.0
05206,2039,5141.0
05209,2039,20675.0
05212,2039,105422.0
05234,2039,25587.0
05237,2039,20343.0
05240,2039,11265.0
05250,2039,59421.0
05264,2039,14268.0
05266,2039,312548.0
05282,2039,26647.0
05284,2039,21275.0
05306,2039,7099.0
05308,2039,69578.0
05310,2039,10814.0
05313,2039,10332.0
05315,2039,6925.0
05318,2039,73446.0
05321,2039,11340.0
05347,2039,3826.0
05353,2039,6483.0
05360,2039,321747.0
05361,2039,29722.0
05364,2039,16110.0
05368,2039,14661.0
05376,2039,86470.0
05380,2039,92756.0
05390,2039,9803.0
05400,2039,28016.0
05411,2039,10682.0
05425,2039,8991.0
05440,2039,87035.0
05467,2039,5350.0
05475,2039,7410.0
05480,2039,12715.0
05483,2039,11291.0
05490,2039,38951.0
05495,2039,34370.0
05501,2039,3420.0
05541,2039,26516.0
05543,2039,8999.0
05576,2039,9015.0
05579,2039,38547.0
05585,2039,15976.0
05591,2039,20788.0
05604,2039,39365.0
05607,2039,31144.0
05615,2039,175648.0
05628,2039,10259.0
05631,2039,134633.0
05642,2039,17779.0
05647,2039,6809.0
05649,2039,16423.0
05652,2039,6274.0
05656,2039,23342.0
05658,2039,4574.0
05659,2039,17908.0
05660,2039,16423.0
05664,2039,21076.0
05665,2039,32064.0
05667,2039,19343.0
05670,2039,27463.0
05674,2039,26377.0
05679,2039,31869.0
05686,2039,45346.0
05690,2039,13456.0
05697,2039,45882.0
05736,2039,41501.0
05756,2039,31628.0
05761,2039,17646.0
05789,2039,15591.0
05790,2039,31573.0
05792,2039,6863.0
05809,2039,11976.0
05819,2039,3913.0
05837,2039,124943.0
05842,2039,7644.0
05847,2039,33405.0
05854,2039,15344.0
05856,2039,6578.0
05858,2039,12270.0
05861,2039,12877.0
05873,2039,13838.0
05885,2039,7178.0
05887,2039,40631.0
05890,2039,26473.0
05893,2039,26836.0
05895,2039,28816.0
05001,2040,2412557.0
05002,2040,19784.0
05004,2040,2587.0
05021,2040,6286.0
05030,2040,34864.0
05031,2040,32265.0
05034,2040,44503.0
05036,2040,6378.0
05038,2040,12680.0
05040,2040,24686.0
05042,2040,31552.0
05044,2040,7765.0
05045,2040,134344.0
05051,2040,33822.0
05055,2040,8540.0
05059,2040,4841.0
05079,2040,74082.0
05086,2040,5472.0
05088,2040,675247.0
05091,2040,10053.0
05093,2040,17307.0
05101,2040,28989.0
05107,2040,6668.0
05113,2040,12154.0
05120,2040,25791.0
05125,2040,9090.0
05129,2040,94814.0
05134,2040,10203.0
05138,2040,13034.0
05142,2040,3977.0
05145,2040,3546.0
05147,2040,55176.0
05148,2040,81825.0
05150,2040,3777.0
05154,2040,91015.0
05172,2040,55820.0
05190,2040,10867.0
05197,2040,15387.0
05206,2040,5126.0
05209,2040,20484.0
05212,2040,106247.0
05234,2040,25567.0
05237,2040,20311.0
05240,2040,11129.0
05250,2040,59460.0
05264,2040,14330.0
05266,2040,315486.0
05282,2040,26587.0
05284,2040,21179.0
05306,2040,7117.0
05308,2040,69984.0
05310,2040,10842.0
05313,2040,10301.0
05315,2040,6881.0
05318,2040,73632.0
05321,2040,11420.0
05347,2040,3751.0
05353,2040,6522.0
05360,2040,322185.0
05361,2040,29627.0
05364,2040,16102.0
05368,2040,14646.0
05376,2040,87194.0
05380,2040,93115.0
05390,2040,9862.0
05400,2040,28286.0
05411,2040,10618.0
05425,2040,8972.0
05440,2040,87645.0
05467,2040,5261.0
05475,2040,7507.0
05480,2040,12633.0
05483,2040,11256.0
05490,2040,38650.0
05495,2040,34646.0
05501,2040,3379.0
05541,2040,26634.0
05543,2040,8971.0
05576,2040,8984.0
05579,2040,38444.0
05585,2040,15950.0
05591,2040,20753.0
05604,2040,39750.0
05607,2040,31282.0
05615,2040,176545.0
05628,2040,10253.0
05631,2040,135854.0
05642,2040,17650.0
05647,2040,6759.0
05649,2040,16336.0
05652,2040,6270.0
05656,2040,23670.0
05658,2040,4621.0
05659,2040,17756.0
05660,2040,16555.0
05664,2040,20935.0
05665,2040,31934.0
05667,2040,19426.0
05670,2040,27588.0
05674,2040,26390.0
05679,2040,31958.0
05686,2040,45629.0
05690,2040,13393.0
05697,2040,46161.0
05736,2040,41623.0
05756,2040,31261.0
05761,2040,17664.0
05789,2040,15476.0
05790,2040,31653.0
05792,2040,6859.0
05809,2040,11953.0
05819,2040,3830.0
05837,2040,124169.0
05842,2040,7630.0
05847,2040,33430.0
05854,2040,15305.0
05856,2040,6551.0
05858,2040,12279.0
05861,2040,12873.0
05873,2040,13918.0
05885,2040,7115.0
05887,2040,40483.0
05890,2040,26482.0
05893,2040,27112.0
05895,2040,28888.0
05001,2041,2397892.0
05002,2041,19620.0
05004,2041,2561.0
05021,2041,6335.0
05030,2041,34910.0
05031,2041,32368.0
05034,2041,44315.0
05036,2041,6354.0
05038,2041,12645.0
05040,2041,24862.0
05042,2041,31689.0
05044,2041,7747.0
05045,2041,134815.0
05051,2041,33854.0
05055,2041,8531.0
05059,2041,4805.0
05079,2041,74581.0
05086,2041,5416.0
05088,2041,677413.0
05091,2041,9981.0
05093,2041,17277.0
05101,2041,29026.0
05107,2041,6545.0
05113,2041,12158.0
05120,2041,25512.0
05125,2041,9036.0
05129,2041,94905.0
05134,2041,10176.0
05138,2041,12850.0
05142,2041,3962.0
05145,2041,3478.0
05147,2041,55383.0
05148,2041,82255.0
05150,2041,3765.0
05154,2041,90500.0
05172,2041,55753.0
05190,2041,10897.0
05197,2041,15316.0
05206,2041,5108.0
05209,2041,20316.0
05212,2041,107049.0
05234,2041,25520.0
05237,2041,20319.0
05240,2041,10999.0
05250,2041,59491.0
05264,2041,14356.0
05266,2041,318363.0
05282,2041,26475.0
05284,2041,21047.0
05306,2041,7148.0
05308,2041,70346.0
05310,2041,10825.0
05313,2041,10254.0
05315,2041,6854.0
05318,2041,73793.0
05321,2041,11491.0
05347,2041,3658.0
05353,2041,6536.0
05360,2041,322520.0
05361,2041,29516.0
05364,2041,16116.0
05368,2041,14626.0
05376,2041,87884.0
05380,2041,93430.0
05390,2041,9947.0
05400,2041,28519.0
05411,2041,10544.0
05425,2041,8948.0
05440,2041,88212.0
05467,2041,5158.0
05475,2041,7596.0
05480,2041,12542.0
05483,2041,11230.0
05490,2041,38350.0
05495,2041,34925.0
05501,2041,3359.0
05541,2041,26730.0
05543,2041,8952.0
05576,2041,8959.0
05579,2041,38339.0
05585,2041,15915.0
05591,2041,20691.0
05604,2041,40130.0
05607,2041,31412.0
05615,2041,177355.0
05628,2041,10259.0
05631,2041,136956.0
05642,2041,17497.0
05647,2041,6681.0
05649,2041,16262.0
05652,2041,6258.0
05656,2041,24007.0
05658,2041,4636.0
05659,2041,17573.0
05660,2041,16668.0
05664,2041,20809.0
05665,2041,31797.0
05667,2041,19505.0
05670,2041,27707.0
05674,2041,26385.0
05679,2041,32029.0
05686,2041,45882.0
05690,2041,13340.0
05697,2041,46434.0
05736,2041,41715.0
05756,2041,30877.0
05761,2041,17699.0
05789,2041,15362.0
05790,2041,31709.0
05792,2041,6869.0
05809,2041,11938.0
05819,2041,3774.0
05837,2041,123358.0
05842,2041,7630.0
05847,2041,33440.0
05854,2041,15274.0
05856,2041,6519.0
05858,2041,12262.0
05861,2041,12867.0
05873,2041,13985.0
05885,2041,7062.0
05887,2041,40324.0
05890,2041,26486.0
05893,2041,27412.0
05895,2041,28948.0
05001,2042,2382344.0
05002,2042,19476.0
05004,2042,2558.0
05021,2042,6389.0
05030,2042,34948.0
05031,2042,32451.0
05034,2042,44135.0
05036,2042,6349.0
05038,2042,12594.0
05040,2042,25050.0
05042,2042,31861.0
05044,2042,7711.0
05045,2042,135243.0
05051,2042,33892.0
05055,2042,8520.0
05059,2042,4766.0
05079,2042,75040.0
05086,2042,5348.0
05088,2042,679249.0
05091,2042,9898.0
05093,2042,17211.0
05101,2042,29040.0
05107,2042,6448.0
05113,2042,12169.0
05120,2042,25215.0
05125,2042,9009.0
05129,2042,94971.0
05134,2042,10157.0
05138,2042,12655.0
05142,2042,3918.0
05145,2042,3404.0
05147,2042,55560.0
05148,2042,82673.0
05150,2042,3746.0
05154,2042,89944.0
05172,2042,55672.0
05190,2042,10933.0
05197,2042,15206.0
05206,2042,5085.0
05209,2042,20127.0
05212,2042,107798.0
05234,2042,25505.0
05237,2042,20317.0
05240,2042,10852.0
05250,2042,59499.0
05264,2042,14407.0
05266,2042,321128.0
05282,2042,26381.0
05284,2042,20948.0
05306,2042,7135.0
05308,2042,70666.0
05310,2042,10822.0
05313,2042,10212.0
05315,2042,6821.0
05318,2042,73906.0
05321,2042,11547.0
05347,2042,3572.0
05353,2042,6568.0
05360,2042,322732.0
05361,2042,29392.0
05364,2042,16117.0
05368,2042,14592.0
05376,2042,88530.0
05380,2042,93691.0
05390,2042,10029.0
05400,2042,28766.0
05411,2042,10488.0
05425,2042,8915.0
05440,2042,88715.0
05467,2042,5067.0
05475,2042,7691.0
05480,2042,12481.0
05483,2042,11211.0
05490,2042,38064.0
05495,2042,35177.0
05501,2042,3339.0
05541,2042,26801.0
05543,2042,8932.0
05576,2042,8908.0
05579,2042,38225.0
05585,2042,15879.0
05591,2042,20627.0
05604,2042,40476.0
05607,2042,31518.0
05615,2042,178104.0
05628,2042,10221.0
05631,2042,137974.0
05642,2042,17370.0
05647,2042,6624.0
05649,2042,16172.0
05652,2042,6257.0
05656,2042,24309.0
05658,2042,4669.0
05659,2042,17397.0
05660,2042,16772.0
05664,2042,20648.0
05665,2042,31654.0
05667,2042,19584.0
05670,2042,27806.0
05674,2042,26388.0
05679,2042,32086.0
05686,2042,46154.0
05690,2042,13261.0
05697,2042,46668.0
05736,2042,41809.0
05756,2042,30489.0
05761,2042,17713.0
05789,2042,15249.0
05790,2042,31760.0
05792,2042,6872.0
05809,2042,11923.0
05819,2042,3690.0
05837,2042,122511.0
05842,2042,7619.0
05847,2042,33432.0
05854,2042,15214.0
05856,2042,6486.0
05858,2042,12224.0
05861,2042,12846.0
05873,2042,14044.0
05885,2042,7012.0
05887,2042,40142.0
05890,2042,26453.0
05893,2042,27721.0
05895,2042,28995.0
