codigo_dane,anio,semana_epi,fecha_semana,nivel_alerta,prediccion_casos_t1,desviacion_prediccion_pct,variable_causal,media_hist_mun_sem,shap_max_value
05154,2019,37,2019-09-09,ALERTA_VERDE,1.04,4.0,icv_score,1.0,0.0022435374557971954
05154,2020,6,2020-02-03,ALERTA_VERDE,0.99,-1.0,semana_cos,1.0,0.0273399967700243
05154,2020,15,2020-04-06,ALERTA_VERDE,1.0,0.0,pm25_avg,1.0,0.0022718964610248804
05172,2018,35,2018-08-27,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03461882099509239
05172,2019,3,2019-01-14,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0327766016125679
05172,2020,27,2020-06-29,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.03549272194504738
05190,2018,30,2018-07-23,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0329536534845829
05190,2019,35,2019-08-26,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05206,2019,1,2018-12-31,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05206,2020,5,2020-01-27,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.03123694472014904
05212,2018,6,2018-02-05,ALERTA_VERDE,1.41,-29.5,humedad_avg,2.0,0.1148742288351059
05212,2018,29,2018-07-16,ALERTA_VERDE,1.27,27.0,pm25_avg,1.0,0.11051901429891586
05212,2018,48,2018-11-26,ALERTA_NARANJA,1.35,35.0,pm25_lag1,1.0,0.17649081349372864
05212,2019,13,2019-03-25,ALERTA_VERDE,1.26,-37.0,ninguna,2.0,0.0
05212,2019,20,2019-05-13,ALERTA_VERDE,1.14,14.0,ninguna,1.0,0.0
05212,2019,24,2019-06-10,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.06190629303455353
05212,2019,32,2019-08-05,ALERTA_VERDE,1.1,10.0,pm25_avg,1.0,0.012322980910539627
05212,2019,34,2019-08-19,ALERTA_VERDE,1.1,10.0,pm25_avg,1.0,0.11297886818647385
05212,2019,37,2019-09-09,ALERTA_VERDE,1.1,10.0,pm25_avg,1.0,0.08525913208723068
05212,2019,41,2019-10-07,ALERTA_VERDE,1.07,7.0,pm25_avg,1.0,0.06363871693611145
05212,2022,49,2022-12-05,ALERTA_VERDE,1.16,-3.33,pm25_avg,1.2,0.1110323965549469
05212,2023,21,2023-05-22,ALERTA_VERDE,1.12,-6.67,pm25_avg,1.2,0.06623745709657669
05234,2018,7,2018-02-12,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.031158829107880592
05234,2018,23,2018-06-04,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.031681615859270096
05234,2018,41,2018-10-08,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0330372154712677
05234,2019,11,2019-03-11,ALERTA_VERDE,1.01,1.0,icv_score,1.0,0.0022435374557971954
05234,2019,29,2019-07-15,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.014094267040491104
05234,2019,30,2019-07-22,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.015174001455307007
05234,2019,34,2019-08-19,ALERTA_VERDE,1.04,4.0,icv_score,1.0,0.0022435374557971954
05234,2020,4,2020-01-20,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.026121044531464577
05234,2023,22,2023-05-29,ALERTA_VERDE,1.03,3.0,humedad_avg,1.0,0.03302289545536041
05234,2023,43,2023-10-23,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.033143676817417145
05237,2018,22,2018-05-28,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.051437705755233765
05237,2019,25,2019-06-17,ALERTA_VERDE,1.42,-29.0,humedad_avg,2.0,0.044161368161439896
05237,2019,31,2019-07-29,ALERTA_VERDE,1.18,18.0,humedad_avg,1.0,0.032788947224617004
05237,2019,32,2019-08-05,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03397698327898979
05240,2019,51,2019-12-16,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05250,2019,6,2019-02-04,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.03146885335445404
05250,2019,26,2019-06-24,ALERTA_VERDE,0.68,-32.0,humedad_avg,1.0,0.059381552040576935
05250,2022,17,2022-04-25,ALERTA_NARANJA,1.36,36.0,pm25_lag1,1.0,0.5341970324516296
05250,2022,30,2022-07-25,ALERTA_VERDE,1.03,3.0,humedad_avg,1.0,0.032332517206668854
05250,2022,38,2022-09-19,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.03397698327898979
05250,2023,28,2023-07-10,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03160315752029419
05264,2019,22,2019-05-27,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.02518041990697384
05264,2019,27,2019-07-01,ALERTA_VERDE,1.12,12.0,humedad_avg,1.0,0.0267010685056448
05264,2020,6,2020-02-03,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.06124432012438774
05264,2020,11,2020-03-09,ALERTA_VERDE,0.99,-1.0,icv_seg_social,1.0,0.005915431305766106
05264,2022,31,2022-08-01,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.0329536534845829
05264,2022,33,2022-08-15,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03397698327898979
05266,2018,18,2018-04-30,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.032768476754426956
05266,2018,24,2018-06-11,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.06477031856775284
05266,2018,26,2018-06-25,ALERTA_NARANJA,1.38,38.0,pm25_lag1,1.0,0.2075224220752716
05266,2018,27,2018-07-02,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.021574709564447403
05266,2019,3,2019-01-14,ALERTA_VERDE,1.05,5.0,humedad_avg,1.0,0.03585030883550644
05266,2019,10,2019-03-04,ALERTA_VERDE,0.98,-2.0,pm25_avg,1.0,0.032040972262620926
05266,2019,13,2019-03-25,ALERTA_VERDE,0.94,-6.0,icv_seg_social,1.0,0.005915431305766106
05266,2019,14,2019-04-01,ALERTA_VERDE,1.0,0.0,icv_seg_social,1.0,0.005915431305766106
05266,2019,15,2019-04-08,ALERTA_VERDE,1.0,0.0,icv_seg_social,1.0,0.005915431305766106
05266,2019,25,2019-06-17,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.09557285159826279
05266,2019,31,2019-07-29,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.01692202128469944
05266,2019,46,2019-11-11,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.017905158922076225
05266,2019,49,2019-12-02,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.014541261829435825
05266,2020,8,2020-02-17,ALERTA_VERDE,1.08,8.0,semana_sin,1.0,0.07274194061756134
05266,2022,23,2022-06-06,ALERTA_NARANJA,1.3,30.0,pm25_lag1,1.0,0.1400230973958969
05266,2022,37,2022-09-12,ALERTA_VERDE,1.04,4.0,icv_seg_social,1.0,0.005915431305766106
05266,2022,45,2022-11-07,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.033942170441150665
05266,2023,11,2023-03-13,ALERTA_VERDE,1.0,0.0,pm25_avg,1.0,0.062299467623233795
05266,2023,15,2023-04-10,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.03368046507239342
05266,2023,18,2023-05-01,ALERTA_VERDE,1.0,0.0,pm25_avg,1.0,0.06582937389612198
05266,2023,19,2023-05-08,ALERTA_VERDE,0.92,-8.0,humedad_avg,1.0,0.024484822526574135
05266,2023,24,2023-06-12,ALERTA_VERDE,1.05,5.0,humedad_avg,1.0,0.03615131229162216
05266,2023,29,2023-07-17,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.03448202833533287
05266,2023,38,2023-09-18,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.09674499928951263
05266,2023,44,2023-10-30,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.06529118865728378
05282,2019,44,2019-10-28,ALERTA_VERDE,1.05,5.0,humedad_avg,1.0,0.0310810636729002
05284,2018,22,2018-05-28,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.03125928342342377
05284,2019,8,2019-02-18,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.031158829107880592
05284,2019,12,2019-03-18,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030631182715296745
05284,2019,32,2019-08-05,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05284,2019,42,2019-10-14,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0330372154712677
05284,2019,50,2019-12-09,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.06458938866853714
05284,2020,8,2020-02-17,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.031158829107880592
05284,2020,27,2020-06-29,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.034850891679525375
05284,2022,52,2022-12-26,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05284,2023,16,2023-04-17,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030631182715296745
05306,2023,28,2023-07-10,ALERTA_VERDE,1.04,0.0,pm25_avg,,0.03160315752029419
05308,2018,5,2018-01-29,ALERTA_VERDE,0.98,-2.0,pm25_avg,1.0,0.04267324134707451
05308,2018,48,2018-11-26,ALERTA_VERDE,1.05,5.0,semana_sin,1.0,0.01692202128469944
05308,2019,10,2019-03-04,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.08317280560731888
05308,2019,17,2019-04-22,ALERTA_VERDE,0.92,-8.0,icv_seg_social,1.0,0.005915431305766106
05308,2019,28,2019-07-08,ALERTA_VERDE,1.17,17.0,humedad_avg,1.0,0.10073665529489517
05308,2019,30,2019-07-22,ALERTA_VERDE,1.1,10.0,semana_sin,1.0,0.01612166315317154
05308,2019,33,2019-08-12,ALERTA_VERDE,1.1,10.0,pm25_avg,1.0,0.01649009808897972
05308,2019,39,2019-09-23,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.09589631855487823
05308,2020,1,2019-12-30,ALERTA_VERDE,1.62,-19.0,semana_cos,2.0,0.3080384433269501
05308,2020,13,2020-03-23,ALERTA_VERDE,0.76,-24.0,semana_sin,1.0,0.04117080941796303
05308,2022,23,2022-06-06,ALERTA_NARANJA,1.59,44.55,pm25_lag1,1.1,0.28935468196868896
05318,2018,45,2018-11-05,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.033143676817417145
05318,2018,47,2018-11-19,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.032120343297719955
05318,2019,17,2019-04-22,ALERTA_VERDE,1.07,7.0,pm25_avg,1.0,0.08223503828048706
05318,2019,20,2019-05-13,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.08660723268985748
05318,2019,23,2019-06-03,ALERTA_VERDE,1.09,9.0,pm25_avg,1.0,0.09059713035821915
05318,2019,26,2019-06-24,ALERTA_VERDE,1.12,12.0,semana_sin,1.0,0.016355188563466072
05318,2022,33,2022-08-15,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.033094193786382675
05321,2018,4,2018-01-22,ALERTA_VERDE,1.03,3.0,humedad_avg,1.0,0.031027374789118767
05353,2018,47,2018-11-19,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.032120343297719955
05360,2018,20,2018-05-14,ALERTA_VERDE,0.71,-29.0,humedad_avg,1.0,0.06970468163490295
05360,2018,26,2018-06-25,ALERTA_NARANJA,1.32,32.0,pm25_lag1,1.0,0.3531776964664459
05360,2018,29,2018-07-16,ALERTA_VERDE,1.13,13.0,pm25_lag1,1.0,0.5536961555480957
05360,2018,39,2018-09-24,ALERTA_VERDE,1.16,16.0,pm25_lag1,1.0,0.5442088842391968
05360,2018,43,2018-10-22,ALERTA_VERDE,1.15,15.0,pm25_lag1,1.0,0.05977429449558258
05360,2018,44,2018-10-29,ALERTA_VERDE,0.68,-32.0,humedad_avg,1.0,0.05774419382214546
05360,2018,47,2018-11-19,ALERTA_VERDE,1.1,10.0,pm25_lag1,1.0,0.2783450782299042
05360,2018,51,2018-12-17,ALERTA_NARANJA,1.5,50.0,pm25_lag1,1.0,0.6186692118644714
05360,2019,1,2018-12-31,ALERTA_VERDE,1.23,23.0,pm25_lag1,1.0,0.1774389147758484
05360,2019,2,2019-01-07,ALERTA_NARANJA,1.31,31.0,pm25_lag1,1.0,0.1611243635416031
05360,2019,7,2019-02-11,ALERTA_VERDE,1.11,11.0,pm25_avg,1.0,0.06491459161043167
05360,2019,11,2019-03-11,ALERTA_NARANJA,1.39,39.0,pm25_lag1,1.0,0.21561725437641144
05360,2019,13,2019-03-25,ALERTA_NARANJA,1.49,49.0,pm25_lag1,1.0,0.22192370891571045
05360,2019,17,2019-04-22,ALERTA_VERDE,2.25,-25.0,media_hist_mun_sem,3.0,0.9332327246665955
05360,2019,18,2019-04-29,ALERTA_ROJA,1.62,62.0,pm25_lag1,1.0,0.531204104423523
05360,2019,21,2019-05-20,ALERTA_VERDE,2.64,-12.0,media_hist_mun_sem,3.0,0.9118303060531616
05360,2019,24,2019-06-10,ALERTA_VERDE,0.93,-7.0,pm25_lag1,1.0,0.150686115026474
05360,2019,26,2019-06-24,ALERTA_NARANJA,1.48,48.0,pm25_lag1,1.0,0.23709209263324738
05360,2019,31,2019-07-29,ALERTA_VERDE,1.75,-12.5,pm25_lag1,2.0,0.22889015078544617
05360,2019,32,2019-08-05,ALERTA_VERDE,1.09,9.0,pm25_lag1,1.0,0.4135509133338928
05360,2019,41,2019-10-07,ALERTA_VERDE,1.28,28.0,pm25_lag1,1.0,0.13188384473323822
05360,2019,42,2019-10-14,ALERTA_VERDE,0.64,-36.0,humedad_avg,1.0,0.03721508011221886
05360,2020,3,2020-01-13,ALERTA_NARANJA,1.42,42.0,pm25_lag1,1.0,0.195226788520813
05360,2020,5,2020-01-27,ALERTA_VERDE,1.01,1.0,semana_sin,1.0,0.0215651486068964
05360,2020,6,2020-02-03,ALERTA_VERDE,1.04,4.0,pm25_lag1,1.0,0.17370855808258057
05360,2020,11,2020-03-09,ALERTA_VERDE,1.02,2.0,pm25_lag1,1.0,0.20331493020057678
05360,2020,12,2020-03-16,ALERTA_VERDE,1.17,17.0,pm25_lag1,1.0,0.34989795088768005
05360,2020,15,2020-04-06,ALERTA_VERDE,1.23,23.0,pm25_lag1,1.0,0.2035730481147766
05360,2020,27,2020-06-29,ALERTA_VERDE,0.98,-2.0,semana_sin,1.0,0.016205068677663803
05360,2020,30,2020-07-20,ALERTA_VERDE,1.02,2.0,pm25_avg,1.0,0.06513232737779617
05360,2020,35,2020-08-24,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05360,2022,15,2022-04-11,ALERTA_VERDE,1.18,18.0,pm25_avg,1.0,0.1273180991411209
05360,2022,16,2022-04-18,ALERTA_VERDE,1.36,17.11,pm25_lag1,1.1612903225806452,0.24358545243740082
05360,2022,21,2022-05-23,ALERTA_VERDE,3.04,1.33,media_hist_mun_sem,3.0,0.8683632612228394
05360,2022,24,2022-06-13,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.0313577726483345
05360,2022,25,2022-06-20,ALERTA_VERDE,1.17,0.75,pm25_avg,1.1612903225806452,0.1020868569612503
05360,2022,26,2022-06-27,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.03549272194504738
05360,2022,28,2022-07-11,ALERTA_VERDE,1.17,0.75,pm25_avg,1.1612903225806452,0.10862933099269867
05360,2022,33,2022-08-15,ALERTA_VERDE,1.02,-12.17,ninguna,1.1612903225806452,0.0
05360,2022,40,2022-10-03,ALERTA_VERDE,1.21,4.19,pm25_avg,1.1612903225806452,0.06421519815921783
05360,2022,41,2022-10-10,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03279625624418259
05360,2022,43,2022-10-24,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.0031743363942950964
05360,2022,46,2022-11-14,ALERTA_VERDE,1.17,0.75,pm25_avg,1.1612903225806452,0.10820546001195908
05360,2023,2,2023-01-09,ALERTA_VERDE,1.16,16.0,pm25_avg,1.0,0.11577083170413971
05360,2023,11,2023-03-13,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.010795284993946552
05360,2023,24,2023-06-12,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.09391572326421738
05360,2023,30,2023-07-24,ALERTA_VERDE,1.11,11.0,pm25_avg,1.0,0.10941355675458908
05364,2018,29,2018-07-16,ALERTA_VERDE,1.09,9.0,humedad_avg,1.0,0.05321717634797096
05364,2019,52,2019-12-23,ALERTA_VERDE,1.19,19.0,semana_cos,1.0,0.22896164655685425
05364,2020,2,2020-01-06,ALERTA_VERDE,1.11,11.0,semana_cos,1.0,0.05893819034099579
05368,2019,31,2019-07-29,ALERTA_VERDE,1.05,5.0,semana_sin,1.0,0.01692202128469944
05368,2022,41,2022-10-10,ALERTA_NARANJA,1.51,51.0,desviacion_vs_historico,1.0,0.45496273040771484
05368,2023,22,2023-05-29,ALERTA_VERDE,1.18,18.0,humedad_avg,1.0,0.03329009935259819
05376,2019,51,2019-12-16,ALERTA_VERDE,1.12,12.0,semana_cos,1.0,0.19375981390476227
05376,2023,14,2023-04-03,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.030820412561297417
05380,2018,35,2018-08-27,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.04306212440133095
05380,2018,41,2018-10-08,ALERTA_VERDE,1.25,25.0,pm25_lag1,1.0,0.12765541672706604
05380,2019,21,2019-05-20,ALERTA_VERDE,1.21,21.0,pm25_lag1,1.0,0.11449362337589264
05380,2019,30,2019-07-22,ALERTA_VERDE,1.15,15.0,pm25_lag1,1.0,0.12112398445606232
05380,2020,12,2020-03-16,ALERTA_VERDE,1.06,6.0,pm25_lag1,1.0,0.22548699378967285
05380,2022,23,2022-06-06,ALERTA_VERDE,1.28,28.0,pm25_lag1,1.0,0.16946566104888916
05380,2022,37,2022-09-12,ALERTA_VERDE,1.05,5.0,pm25_lag1,1.0,0.012896889820694923
05380,2022,38,2022-09-19,ALERTA_VERDE,1.15,15.0,ninguna,1.0,0.0
05380,2022,41,2022-10-10,ALERTA_VERDE,1.04,4.0,ninguna,1.0,0.0
05380,2022,43,2022-10-24,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.0026008167769759893
05380,2022,49,2022-12-05,ALERTA_VERDE,1.11,11.0,pm25_avg,1.0,0.11043182760477066
05380,2023,18,2023-05-01,ALERTA_ROJA,1.97,97.0,desviacion_vs_historico,1.0,0.5994828343391418
05380,2023,22,2023-05-29,ALERTA_VERDE,1.11,11.0,semana_sin,1.0,0.02518041990697384
05390,2019,25,2019-06-17,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.033963676542043686
05411,2019,40,2019-09-30,ALERTA_VERDE,1.15,15.0,ninguna,1.0,0.0
05411,2020,14,2020-03-30,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.03239479660987854
05440,2018,33,2018-08-13,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03397698327898979
05440,2019,23,2019-06-03,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03119158372282982
05440,2019,46,2019-11-11,ALERTA_VERDE,1.11,11.0,humedad_avg,1.0,0.09314615279436111
05440,2020,37,2020-09-07,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.029430389404296875
05440,2022,18,2022-05-02,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.03311166912317276
05440,2022,34,2022-08-22,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03397698327898979
05440,2023,16,2023-04-17,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.030820412561297417
05440,2023,20,2023-05-15,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.03165807947516441
05475,2018,48,2018-11-26,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.032120343297719955
05480,2020,17,2020-04-20,ALERTA_VERDE,1.0,0.0,pm25_avg,1.0,0.0022718964610248804
05480,2022,18,2022-05-02,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.031158829107880592
05490,2018,46,2018-11-12,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.033143676817417145
05490,2020,15,2020-04-06,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030631182715296745
05541,2018,25,2018-06-18,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.033963676542043686
05579,2018,17,2018-04-23,ALERTA_VERDE,1.01,1.0,pm25_avg,1.0,0.06547167152166367
05579,2018,26,2018-06-25,ALERTA_VERDE,1.06,6.0,semana_sin,1.0,0.01750609278678894
05579,2018,28,2018-07-09,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.09321234375238419
05579,2018,47,2018-11-19,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.09383798390626907
05579,2019,1,2018-12-31,ALERTA_VERDE,1.18,18.0,semana_cos,1.0,0.2296184003353119
05579,2019,17,2019-04-22,ALERTA_VERDE,1.0,0.0,icv_score,1.0,0.0022435374557971954
05579,2019,25,2019-06-17,ALERTA_VERDE,1.18,18.0,pm25_avg,1.0,0.11107315868139267
05579,2019,34,2019-08-19,ALERTA_VERDE,1.05,5.0,humedad_avg,1.0,0.03760552778840065
05579,2019,40,2019-09-30,ALERTA_VERDE,1.15,15.0,icv_score,1.0,0.0022435374557971954
05579,2020,3,2020-01-13,ALERTA_VERDE,1.61,-19.5,humedad_avg,2.0,0.1644916832447052
05579,2020,15,2020-04-06,ALERTA_VERDE,1.47,-26.5,humedad_avg,2.0,0.0068881455808877945
05604,2018,25,2018-06-18,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.033963676542043686
05604,2018,27,2018-07-02,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.034850891679525375
05604,2018,41,2018-10-08,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0330372154712677
05604,2018,51,2018-12-17,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05604,2020,15,2020-04-06,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030631182715296745
05607,2019,20,2019-05-13,ALERTA_VERDE,1.0,0.0,icv_seg_social,1.0,0.005915431305766106
05615,2018,22,2018-05-28,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.029287969693541527
05615,2018,27,2018-07-02,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.03549272194504738
05615,2019,4,2019-01-21,ALERTA_VERDE,0.97,-3.0,semana_sin,1.0,0.025627413764595985
05615,2019,27,2019-07-01,ALERTA_VERDE,1.12,12.0,pm25_avg,1.0,0.10220050811767578
05615,2019,36,2019-09-02,ALERTA_VERDE,1.11,11.0,pm25_avg,1.0,0.1575641632080078
05615,2022,21,2022-05-23,ALERTA_NARANJA,1.36,36.0,pm25_lag1,1.0,0.5335164070129395
05615,2022,29,2022-07-18,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.014094267040491104
05615,2022,40,2022-10-03,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.0946463942527771
05615,2023,13,2023-03-27,ALERTA_VERDE,0.99,-1.0,icv_seg_social,1.0,0.005915431305766106
05615,2023,28,2023-07-10,ALERTA_VERDE,1.04,4.0,semana_sin,1.0,0.016681579872965813
05628,2019,29,2019-07-15,ALERTA_VERDE,0.98,-2.0,icv_score,1.0,0.0022435374557971954
05631,2018,20,2018-05-14,ALERTA_VERDE,1.11,11.0,pm25_avg,1.0,0.11907365918159485
05631,2018,40,2018-10-01,ALERTA_VERDE,0.97,-3.0,pm25_lag1,1.0,0.16592080891132355
05631,2018,47,2018-11-19,ALERTA_VERDE,1.26,26.0,pm25_lag1,1.0,0.2966759502887726
05631,2019,27,2019-07-01,ALERTA_NARANJA,1.47,47.0,pm25_lag1,1.0,0.5262903571128845
05631,2019,45,2019-11-04,ALERTA_VERDE,1.08,8.0,pm25_avg,1.0,0.04324867203831673
05631,2020,24,2020-06-08,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.0313577726483345
05631,2022,19,2022-05-09,ALERTA_VERDE,1.01,1.0,semana_sin,1.0,0.02385563589632511
05631,2022,22,2022-05-30,ALERTA_NARANJA,1.42,42.0,pm25_lag1,1.0,0.22404201328754425
05631,2022,23,2022-06-06,ALERTA_NARANJA,1.3,30.0,pm25_lag1,1.0,0.16186143457889557
05631,2022,24,2022-06-13,ALERTA_NARANJA,1.4,40.0,pm25_lag1,1.0,0.24990935623645782
05631,2022,36,2022-09-05,ALERTA_VERDE,0.68,-32.0,humedad_avg,1.0,0.013577123172581196
05631,2022,42,2022-10-17,ALERTA_NARANJA,1.41,41.0,pm25_lag1,1.0,0.5410557389259338
05631,2022,51,2022-12-19,ALERTA_VERDE,1.05,5.0,semana_cos,1.0,0.19983819127082825
05631,2023,10,2023-03-06,ALERTA_VERDE,1.2,20.0,pm25_lag1,1.0,0.0779934972524643
05649,2018,52,2018-12-24,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05649,2019,23,2019-06-03,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.031681615859270096
05649,2020,1,2019-12-30,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05649,2020,2,2020-01-06,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.06458938866853714
05649,2020,18,2020-04-27,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.031158829107880592
05656,2018,41,2018-10-08,ALERTA_VERDE,1.14,14.0,pm25_avg,1.0,0.0378122478723526
05656,2019,23,2019-06-03,ALERTA_NARANJA,1.41,41.0,pm25_lag1,1.0,0.25162753462791443
05656,2019,30,2019-07-22,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0329536534845829
05660,2018,34,2018-08-20,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05660,2018,36,2018-09-03,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05660,2019,21,2019-05-20,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.03146885335445404
05664,2018,24,2018-06-11,ALERTA_VERDE,1.03,3.0,humedad_avg,1.0,0.031681615859270096
05664,2018,30,2018-07-23,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.0329536534845829
05664,2019,2,2019-01-07,ALERTA_VERDE,1.19,19.0,pm25_avg,1.0,0.10897479951381683
05664,2019,24,2019-06-10,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.11748554557561874
05664,2020,1,2019-12-30,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05664,2020,13,2020-03-23,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.030631182715296745
05667,2018,34,2018-08-20,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05667,2022,17,2022-04-25,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030035389587283134
05670,2023,22,2023-05-29,ALERTA_VERDE,1.04,0.0,humedad_avg,,0.03125928342342377
05670,2023,23,2023-06-05,ALERTA_VERDE,1.04,0.0,humedad_avg,,0.031681615859270096
05674,2019,28,2019-07-08,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03160315752029419
05674,2022,25,2022-06-20,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.033963676542043686
